sale_id,product_id,date,quantity,unit_price,revenue
14838,58,2024-12-26,2,74.31,148.62
14839,58,2024-12-26,6,72.9,437.4
14840,58,2024-12-26,6,72.78,436.68
14841,58,2024-05-03,6,74.51,447.06
14842,58,2024-10-04,5,73.52,367.6
14843,58,2024-01-12,5,74.37,371.85
14844,58,2024-10-19,2,73.87,147.74
14845,58,2024-10-19,5,74.36,371.8
14846,58,2024-05-08,3,71.2,213.6
14847,58,2024-04-12,4,72.41,289.64
14848,58,2024-04-12,7,71.54,500.78
14849,58,2024-04-12,3,73.27,219.81
14850,58,2024-03-21,6,73.52,441.12
14851,58,2024-03-21,2,70.9,141.8
14852,58,2024-03-21,1,70.62,70.62
14853,58,2024-04-18,7,73.52,514.64
14854,58,2024-04-18,7,74.31,520.17
14855,58,2024-04-18,7,72.33,506.31
14856,58,2024-09-14,5,72.81,364.05
14857,58,2024-09-14,4,74.06,296.24
14858,58,2024-04-30,6,73.51,441.06
14859,58,2024-12-12,8,72.61,580.88
14860,58,2024-04-13,5,73.94,369.7
14861,58,2024-11-12,5,74.33,371.65
14862,58,2024-04-10,3,73.9,221.7
14863,58,2024-09-20,2,72.83,145.66
14864,58,2024-12-03,1,71.4,71.4
14865,58,2024-03-23,9,72.7,654.3
14866,58,2024-03-23,7,71.92,503.44
14867,58,2024-08-25,3,71.36,214.08
14868,58,2024-06-15,7,71.43,500.01
14869,58,2024-04-20,5,74.47,372.35
14870,58,2024-11-15,2,73.51,147.02
14871,58,2024-06-14,5,72.96,364.8
14872,58,2024-06-14,5,74.85,374.25
14873,58,2024-12-19,7,72.14,504.98
14874,58,2024-01-14,4,72.85,291.4
14875,58,2024-09-24,0,72.61,0.0
14876,58,2024-01-20,6,71.69,430.14
14877,58,2024-04-04,6,72.45,434.7
14878,58,2024-01-18,7,73.64,515.48
14879,58,2024-04-01,5,72.91,364.55
14880,58,2024-03-06,3,71.85,215.55
14881,58,2024-03-24,8,74.16,593.28
14882,58,2024-03-24,2,73.7,147.4
14883,58,2024-03-24,10,73.28,732.8
14884,58,2024-04-11,4,70.86,283.44
14885,58,2024-05-02,5,71.49,357.45
14886,58,2024-05-02,2,72.97,145.94
14887,58,2024-07-05,3,71.0,213.0
14888,58,2024-08-09,4,73.64,294.56
14889,58,2024-08-09,6,70.96,425.76
14890,58,2024-08-09,9,72.65,653.85
14891,58,2024-02-15,3,74.47,223.41
14892,58,2024-02-15,6,74.0,444.0
14893,58,2024-10-09,8,70.56,564.48
14894,58,2024-10-09,4,70.61,282.44
14895,58,2024-03-31,3,71.76,215.28
14896,58,2024-03-31,4,71.17,284.68
14897,58,2024-03-31,8,73.16,585.28
14898,58,2024-02-23,8,72.09,576.72
14899,58,2024-11-06,7,71.73,502.11
14900,58,2024-11-06,5,70.85,354.25
14901,58,2024-06-07,5,74.26,371.3
14902,58,2024-06-07,9,71.08,639.72
14903,58,2024-05-01,8,71.54,572.32
14904,58,2024-03-10,5,74.42,372.1
14905,58,2024-07-02,0,74.62,0.0
14906,58,2024-07-02,4,72.43,289.72
14907,58,2024-03-01,10,70.67,706.7
14908,58,2024-03-01,4,70.75,283.0
14909,58,2024-06-13,5,73.31,366.55
14910,58,2024-02-08,8,71.86,574.88
14911,58,2024-01-01,7,72.14,504.98
14912,58,2024-01-01,4,73.61,294.44
14913,58,2024-08-03,3,73.68,221.04
14914,58,2024-07-22,5,73.75,368.75
14915,58,2024-01-30,5,70.95,354.75
14916,58,2024-01-13,8,72.78,582.24
14917,58,2024-10-30,8,73.65,589.2
14918,58,2024-02-05,2,74.4,148.8
14919,58,2024-02-05,4,73.05,292.2
14920,58,2024-10-28,3,73.2,219.6
14921,58,2024-10-28,8,72.46,579.68
14922,58,2024-10-28,5,72.8,364.0
14923,58,2024-09-12,7,71.81,502.67
14924,58,2024-09-12,5,74.7,373.5
14925,58,2024-06-23,9,71.06,639.54
14926,58,2024-06-23,7,71.55,500.85
14927,58,2024-06-23,5,71.7,358.5
14928,58,2024-10-05,4,74.39,297.56
14929,58,2024-04-25,4,72.51,290.04
14930,58,2024-04-25,7,74.83,523.81
14931,58,2024-04-25,6,74.38,446.28
14932,58,2024-06-10,6,72.84,437.04
14933,58,2024-02-29,4,72.97,291.88
14934,58,2024-02-29,1,72.61,72.61
14935,58,2024-09-19,5,71.66,358.3
14936,58,2024-09-19,8,71.51,572.08
14937,58,2024-05-14,9,74.3,668.7
14938,58,2024-05-14,8,72.09,576.72
14939,58,2024-07-04,6,73.48,440.88
14940,58,2024-07-04,5,74.75,373.75
14941,58,2024-11-08,4,74.28,297.12
14942,58,2024-11-08,7,71.22,498.54
14943,58,2024-08-15,8,71.34,570.72
14944,58,2024-08-15,10,72.9,729.0
14945,58,2024-08-15,4,74.17,296.68
14946,58,2024-05-13,3,74.29,222.87
14947,58,2024-02-19,3,74.73,224.19
14948,58,2024-08-26,7,72.97,510.79
14949,58,2024-08-26,8,72.47,579.76
14950,58,2024-08-26,1,73.64,73.64
14951,58,2024-08-02,3,71.45,214.35
14952,58,2024-02-11,4,74.5,298.0
14953,58,2024-02-11,7,72.12,504.84
14954,58,2024-09-17,3,74.21,222.63
14955,58,2024-01-19,3,73.44,220.32
14956,58,2024-11-17,6,72.3,433.8
14957,58,2024-11-17,10,72.28,722.8
14958,58,2024-11-05,7,72.92,510.44
14959,58,2024-11-05,7,70.96,496.72
14960,58,2024-09-09,4,73.4,293.6
14961,58,2024-09-09,11,74.91,824.01
14962,58,2024-09-16,6,73.72,442.32
14963,58,2024-09-16,9,74.91,674.19
14964,58,2024-11-13,3,74.77,224.31
14965,58,2024-07-19,6,74.83,448.98
14966,58,2024-05-31,4,72.08,288.32
14967,58,2024-05-31,5,71.69,358.45
14968,58,2024-05-31,6,74.36,446.16
14969,58,2024-08-12,3,72.59,217.77
14970,58,2024-12-08,2,72.62,145.24
14971,58,2024-07-23,2,71.89,143.78
14972,58,2024-03-08,5,74.64,373.2
14973,58,2024-03-08,5,71.65,358.25
14974,58,2024-09-07,6,70.96,425.76
14975,58,2024-11-22,3,73.72,221.16
14976,58,2024-09-18,8,74.59,596.72
14977,58,2024-01-03,7,74.13,518.91
14978,58,2024-05-26,7,73.65,515.55
14979,58,2024-02-18,2,71.67,143.34
14980,58,2024-01-07,1,71.62,71.62
14981,58,2024-03-04,6,71.41,428.46
14982,58,2024-01-21,3,73.88,221.64
14983,58,2024-01-21,10,74.52,745.2
14984,58,2024-12-21,4,73.06,292.24
14985,58,2024-12-21,8,72.29,578.32
14986,58,2024-12-21,7,72.7,508.9
14987,58,2024-11-18,5,73.03,365.15
14988,58,2024-11-18,9,72.99,656.91
14989,58,2024-05-28,4,74.19,296.76
14990,58,2024-05-28,4,72.67,290.68
14991,58,2024-07-26,2,70.87,141.74
14992,58,2024-07-26,3,73.93,221.79
14993,58,2024-05-06,8,70.65,565.2
14994,58,2024-10-23,6,72.92,437.52
14995,58,2024-10-23,3,72.43,217.29
14996,58,2024-07-01,4,71.12,284.48
14997,58,2024-05-05,3,73.2,219.6
14998,58,2024-01-10,7,72.69,508.83
14999,58,2024-01-10,7,72.13,504.90999999999997
15000,58,2024-12-04,4,70.96,283.84
15001,58,2024-05-23,7,73.21,512.47
15002,58,2024-05-11,6,72.84,437.04
15003,58,2024-04-19,8,71.78,574.24
15004,58,2024-04-19,4,72.35,289.4
15005,58,2024-08-27,6,73.25,439.5
15006,58,2024-04-15,4,71.69,286.76
15007,58,2024-11-30,6,70.6,423.59999999999997
15008,58,2024-05-27,5,73.72,368.6
15009,58,2024-05-27,6,70.97,425.82
15010,58,2024-05-07,3,73.94,221.82
15011,58,2024-09-30,4,71.64,286.56
15012,58,2024-06-06,7,73.19,512.33
15013,58,2024-12-25,5,73.29,366.45
15014,58,2024-03-16,5,73.18,365.9
15015,58,2024-03-16,2,72.04,144.08
15016,58,2024-03-16,3,71.53,214.59
15017,58,2024-10-31,1,70.66,70.66
15018,58,2024-10-31,3,74.64,223.92
15019,58,2024-10-31,1,73.46,73.46
15020,58,2024-05-12,2,71.34,142.68
15021,58,2024-11-27,4,73.5,294.0
15022,58,2024-11-27,2,74.04,148.08
15023,58,2024-11-27,5,72.55,362.75
15024,58,2024-11-07,2,71.52,143.04
15025,58,2024-08-04,4,72.14,288.56
15026,58,2024-08-20,7,73.03,511.21
15027,58,2024-03-14,4,71.24,284.96
15028,58,2024-01-02,4,72.13,288.52
15029,58,2024-04-21,5,71.0,355.0
15030,58,2024-11-16,4,73.37,293.48
15031,58,2024-11-16,3,73.52,220.56
15032,58,2024-02-26,4,71.23,284.92
15033,58,2024-03-19,3,72.59,217.77
15034,58,2024-03-19,4,73.52,294.08
15035,58,2024-03-19,5,73.25,366.25
15036,58,2024-11-14,6,72.58,435.48
15037,58,2024-11-14,5,73.28,366.4
15038,58,2024-12-24,3,74.2,222.6
15039,58,2024-02-24,4,74.11,296.44
15040,58,2024-02-24,6,72.76,436.56
15041,58,2024-04-26,4,72.96,291.84
15042,58,2024-04-26,2,73.34,146.68
15043,58,2024-04-26,6,73.84,443.04
15044,58,2024-09-21,5,73.85,369.25
15045,58,2024-09-11,8,73.19,585.52
15046,58,2024-05-18,6,72.06,432.36
15047,59,2024-03-03,6,43.82,262.92
15048,59,2024-03-03,8,43.74,349.92
15049,59,2024-05-24,9,42.15,379.35
15050,59,2024-05-24,4,42.1,168.4
15051,59,2024-01-10,4,42.31,169.24
15052,59,2024-01-06,6,41.73,250.38
15053,59,2024-10-15,3,41.99,125.97
15054,59,2024-04-05,1,42.87,42.87
15055,59,2024-05-09,5,43.67,218.35
15056,59,2024-05-20,6,43.13,258.78
15057,59,2024-02-03,2,43.66,87.32
15058,59,2024-02-03,5,42.94,214.7
15059,59,2024-12-28,7,42.6,298.2
15060,59,2024-12-28,4,43.71,174.84
15061,59,2024-12-28,4,44.11,176.44
15062,59,2024-07-09,5,42.5,212.5
15063,59,2024-07-09,7,43.69,305.83
15064,59,2024-07-09,4,43.8,175.2
15065,59,2024-05-26,4,43.83,175.32
15066,59,2024-12-16,7,43.45,304.15
15067,59,2024-05-13,8,41.66,333.28
15068,59,2024-01-09,4,42.74,170.96
15069,59,2024-10-21,2,43.27,86.54
15070,59,2024-01-27,7,42.31,296.17
15071,59,2024-01-27,11,42.95,472.45
15072,59,2024-02-08,4,43.86,175.44
15073,59,2024-02-08,9,42.27,380.43
15074,59,2024-02-21,5,42.21,211.05
15075,59,2024-02-21,5,42.5,212.5
15076,59,2024-08-23,2,44.03,88.06
15077,59,2024-08-22,3,42.84,128.52
15078,59,2024-05-02,11,42.19,464.09
15079,59,2024-05-02,5,43.48,217.4
15080,59,2024-03-07,4,42.64,170.56
15081,59,2024-03-18,4,43.46,173.84
15082,59,2024-09-01,6,42.65,255.9
15083,59,2024-06-06,4,44.11,176.44
15084,59,2024-06-06,6,43.4,260.4
15085,59,2024-03-12,9,43.61,392.49
15086,59,2024-09-27,4,42.78,171.12
15087,59,2024-09-27,6,43.67,262.02
15088,59,2024-01-15,4,42.51,170.04
15089,59,2024-07-21,3,42.6,127.8
15090,59,2024-07-21,6,44.15,264.9
15091,59,2024-12-03,5,41.68,208.4
15092,59,2024-04-29,4,43.67,174.68
15093,59,2024-04-29,5,42.65,213.25
15094,59,2024-04-01,8,43.84,350.72
15095,59,2024-09-06,5,43.1,215.5
15096,59,2024-11-12,3,43.9,131.7
15097,59,2024-01-24,8,42.81,342.48
15098,59,2024-05-17,4,42.29,169.16
15099,59,2024-08-26,7,43.63,305.41
15100,59,2024-02-25,5,43.83,219.15
15101,59,2024-02-25,4,42.24,168.96
15102,59,2024-02-25,3,44.05,132.15
15103,59,2024-12-08,7,42.11,294.77
15104,59,2024-12-08,3,43.2,129.6
15105,59,2024-12-08,3,42.47,127.41
15106,59,2024-02-09,3,41.74,125.22
15107,59,2024-10-16,5,43.08,215.4
15108,59,2024-10-16,2,41.78,83.56
15109,59,2024-10-16,6,41.66,249.96
15110,59,2024-08-15,8,42.73,341.84
15111,59,2024-11-07,2,42.98,85.96
15112,59,2024-11-07,6,43.14,258.84
15113,59,2024-06-30,6,42.37,254.22
15114,59,2024-12-25,2,43.13,86.26
15115,59,2024-12-25,6,43.06,258.36
15116,59,2024-12-14,2,42.94,85.88
15117,59,2024-04-02,3,43.82,131.46
15118,59,2024-04-02,2,41.83,83.66
15119,59,2024-08-03,3,43.89,131.67
15120,59,2024-08-03,4,43.29,173.16
15121,59,2024-08-03,4,44.04,176.16
15122,59,2024-07-07,6,42.14,252.84
15123,59,2024-09-17,6,44.04,264.24
15124,59,2024-09-17,6,43.32,259.92
15125,59,2024-07-17,8,43.37,346.96
15126,59,2024-07-17,3,42.08,126.24
15127,59,2024-07-17,11,43.47,478.17
15128,59,2024-08-08,2,42.81,85.62
15129,59,2024-09-28,3,42.81,128.43
15130,59,2024-08-17,6,43.24,259.44
15131,59,2024-11-19,5,43.0,215.0
15132,59,2024-11-19,5,44.03,220.15
15133,59,2024-05-15,6,42.22,253.32
15134,59,2024-05-15,2,43.98,87.96
15135,59,2024-04-12,3,43.07,129.21
15136,59,2024-01-01,4,42.87,171.48
15137,59,2024-03-10,10,43.14,431.4
15138,59,2024-07-28,5,44.09,220.45
15139,59,2024-10-29,3,41.87,125.61
15140,59,2024-10-29,9,42.14,379.26
15141,59,2024-06-11,7,42.89,300.23
15142,59,2024-04-08,1,42.75,42.75
15143,59,2024-04-08,8,43.39,347.12
15144,59,2024-04-03,9,41.63,374.67
15145,59,2024-07-03,7,43.56,304.92
15146,59,2024-12-02,8,43.54,348.32
15147,59,2024-02-28,5,42.54,212.7
15148,59,2024-12-11,4,43.71,174.84
15149,59,2024-12-11,6,42.88,257.28
15150,59,2024-11-01,2,42.96,85.92
15151,59,2024-11-01,4,43.36,173.44
15152,59,2024-09-30,3,42.97,128.91
15153,59,2024-08-31,1,44.1,44.1
15154,59,2024-07-04,2,42.19,84.38
15155,59,2024-07-04,3,43.58,130.74
15156,59,2024-09-14,8,42.72,341.76
15157,59,2024-04-24,3,43.3,129.9
15158,59,2024-01-12,4,41.62,166.48
15159,59,2024-10-22,4,42.28,169.12
15160,59,2024-03-21,6,42.08,252.48
15161,59,2024-03-21,6,41.63,249.78
15162,59,2024-03-21,5,42.77,213.85
15163,59,2024-10-24,6,42.91,257.46
15164,59,2024-10-24,6,43.63,261.78
15165,59,2024-07-19,5,42.26,211.3
15166,59,2024-07-19,6,41.82,250.92
15167,59,2024-07-19,3,42.94,128.82
15168,59,2024-11-22,4,42.9,171.6
15169,59,2024-11-22,6,42.28,253.68
15170,59,2024-10-23,7,41.71,291.97
15171,59,2024-10-23,4,43.08,172.32
15172,59,2024-10-23,1,43.51,43.51
15173,59,2024-07-30,4,42.12,168.48
15174,59,2024-07-30,7,43.21,302.47
15175,59,2024-07-30,9,43.89,395.01
15176,59,2024-11-30,2,43.78,87.56
15177,59,2024-01-13,4,42.0,168.0
15178,59,2024-06-25,5,43.61,218.05
15179,59,2024-06-25,3,42.53,127.59
15180,59,2024-07-15,2,43.95,87.9
15181,59,2024-07-15,2,41.94,83.88
15182,59,2024-07-06,5,43.3,216.5
15183,59,2024-07-06,3,42.11,126.33
15184,59,2024-05-28,2,43.15,86.3
15185,59,2024-10-20,3,43.95,131.85
15186,59,2024-10-20,4,44.08,176.32
15187,59,2024-04-30,5,44.1,220.5
15188,59,2024-04-19,4,41.68,166.72
15189,59,2024-09-03,10,43.13,431.3
15190,59,2024-11-21,3,42.31,126.93
15191,59,2024-11-21,8,41.76,334.08
15192,59,2024-03-31,5,42.79,213.95
15193,59,2024-01-02,3,41.67,125.01
15194,59,2024-01-26,4,44.11,176.44
15195,59,2024-06-24,7,42.16,295.12
15196,59,2024-09-10,1,43.97,43.97
15197,59,2024-12-12,4,42.36,169.44
15198,59,2024-10-28,2,43.31,86.62
15199,59,2024-01-30,5,43.4,217.0
15200,59,2024-01-30,5,43.39,216.95
15201,59,2024-09-08,3,42.93,128.79
15202,59,2024-09-08,3,41.75,125.25
15203,59,2024-03-29,5,41.92,209.6
15204,59,2024-07-29,11,43.06,473.66
15205,59,2024-07-29,5,41.75,208.75
15206,59,2024-07-10,2,42.37,84.74
15207,59,2024-10-19,3,42.76,128.28
15208,59,2024-10-19,3,42.53,127.59
15209,59,2024-12-05,4,42.85,171.4
15210,59,2024-12-05,2,42.13,84.26
15211,59,2024-02-27,4,44.03,176.12
15212,59,2024-01-05,4,43.74,174.96
15213,59,2024-06-23,6,43.35,260.1
15214,59,2024-10-27,3,43.74,131.22
15215,59,2024-07-05,4,41.82,167.28
15216,59,2024-10-17,8,41.98,335.84
15217,59,2024-08-18,4,43.57,174.28
15218,59,2024-07-16,6,42.73,256.38
15219,59,2024-06-02,3,41.94,125.82
15220,59,2024-06-02,4,44.07,176.28
15221,59,2024-10-31,5,42.08,210.4
15222,59,2024-10-31,4,43.27,173.08
15223,59,2024-10-31,6,43.6,261.6
15224,59,2024-01-19,8,43.31,346.48
15225,59,2024-01-19,2,43.93,87.86
15226,59,2024-03-14,7,42.23,295.61
15227,59,2024-03-02,6,41.92,251.52
15228,59,2024-12-09,7,43.47,304.29
15229,59,2024-12-09,3,42.45,127.35
15230,59,2024-03-17,6,43.51,261.06
15231,59,2024-03-17,1,41.87,41.87
15232,59,2024-01-20,7,41.64,291.48
15233,59,2024-08-27,5,42.36,211.8
15234,59,2024-06-10,6,43.11,258.66
15235,59,2024-02-01,3,43.44,130.32
15236,59,2024-05-03,7,41.68,291.76
15237,59,2024-05-03,5,43.29,216.45
15238,59,2024-11-18,6,43.44,260.64
15239,59,2024-05-11,9,43.96,395.64
15240,59,2024-07-31,6,44.0,264.0
15241,59,2024-07-31,4,44.0,176.0
15242,59,2024-11-13,5,42.51,212.55
15243,59,2024-11-13,5,43.59,217.95
15244,59,2024-02-12,5,43.82,219.1
15245,59,2024-02-12,11,41.8,459.8
15246,59,2024-02-12,1,43.55,43.55
15247,59,2024-04-06,4,42.0,168.0
15248,59,2024-01-16,8,42.45,339.6
15249,59,2024-01-16,2,43.76,87.52
15250,59,2024-01-16,5,44.01,220.05
15251,59,2024-07-27,7,43.08,301.56
15252,59,2024-08-04,5,42.33,211.65
15253,59,2024-08-04,3,41.93,125.79
15254,59,2024-07-26,5,41.99,209.95
15255,59,2024-07-26,5,43.11,215.55
15256,59,2024-05-08,4,42.85,171.4
15257,59,2024-06-08,3,41.7,125.1
15258,59,2024-06-08,7,43.43,304.01
15259,59,2024-07-20,6,43.9,263.4
15260,59,2024-07-25,3,42.33,126.99
15261,59,2024-12-06,0,43.07,0.0
15262,59,2024-12-06,4,42.79,171.16
15263,59,2024-11-15,5,43.46,217.3
15264,59,2024-10-07,6,42.73,256.38
15265,59,2024-12-04,4,43.35,173.4
15266,59,2024-12-04,7,42.69,298.83
15267,59,2024-01-11,7,41.91,293.37
15268,59,2024-12-18,3,43.11,129.33
15269,59,2024-12-18,8,41.68,333.44
15270,59,2024-12-18,3,42.76,128.28
15271,59,2024-02-23,3,43.21,129.63
15272,59,2024-10-03,3,42.57,127.71
15273,59,2024-10-03,4,42.0,168.0
15274,59,2024-09-05,5,42.0,210.0
15275,59,2024-09-05,3,42.85,128.55
15276,59,2024-10-13,6,43.68,262.08
15277,59,2024-10-01,4,43.71,174.84
15278,59,2024-10-01,5,43.39,216.95
15279,59,2024-03-25,7,41.87,293.09
15280,59,2024-03-25,8,43.24,345.92
15281,59,2024-08-11,6,42.48,254.88
15282,59,2024-09-04,5,42.47,212.35
15283,59,2024-10-11,4,42.35,169.4
15284,59,2024-05-30,1,44.08,44.08
15285,59,2024-05-30,8,42.54,340.32
15286,59,2024-05-30,5,42.09,210.45
15287,59,2024-05-07,3,44.16,132.48
15288,59,2024-07-14,1,43.31,43.31
15289,59,2024-07-14,0,43.65,0.0
15290,59,2024-04-17,3,42.85,128.55
15291,59,2024-06-17,3,43.57,130.71
15292,59,2024-12-20,3,41.74,125.22
15293,59,2024-12-20,6,43.18,259.08
15294,59,2024-03-30,3,42.38,127.14
15295,59,2024-05-19,7,43.1,301.7
15296,59,2024-05-19,1,42.68,42.68
15297,59,2024-06-15,4,42.36,169.44
15298,59,2024-12-22,5,41.83,209.15
15299,59,2024-12-22,7,43.35,303.45
15300,59,2024-08-30,4,43.57,174.28
15301,59,2024-08-30,7,43.45,304.15
15302,59,2024-03-23,4,42.2,168.8
15303,59,2024-03-23,12,42.59,511.08000000000004
15304,59,2024-03-23,6,44.02,264.12
15305,59,2024-03-06,4,42.23,168.92
15306,59,2024-03-06,6,43.35,260.1
15307,59,2024-03-06,3,43.08,129.24
15308,59,2024-11-11,4,42.94,171.76
15309,59,2024-11-11,1,42.5,42.5
15310,59,2024-02-24,6,44.12,264.71999999999997
15311,59,2024-02-24,2,42.56,85.12
15312,59,2024-04-16,7,42.11,294.77
15313,59,2024-05-27,4,41.88,167.52
15314,59,2024-10-26,6,42.05,252.3
15315,59,2024-05-22,5,42.34,211.70000000000002
15316,59,2024-01-22,2,43.43,86.86
15317,59,2024-01-22,4,43.49,173.96
15318,59,2024-04-11,6,44.02,264.12
15319,59,2024-09-09,2,42.89,85.78
15320,59,2024-01-29,11,43.94,483.34
15321,59,2024-09-11,7,43.89,307.23
15322,59,2024-09-11,5,43.24,216.2
15323,59,2024-09-11,9,44.03,396.27
15324,60,2024-10-07,5,54.82,274.1
15325,60,2024-01-15,4,54.71,218.84
15326,60,2024-02-20,10,56.06,560.6
15327,60,2024-09-05,3,55.45,166.35
15328,60,2024-11-16,9,54.47,490.23
15329,60,2024-05-09,8,55.43,443.44
15330,60,2024-05-07,3,55.75,167.25
15331,60,2024-06-19,3,53.01,159.03
15332,60,2024-06-09,2,54.66,109.32
15333,60,2024-06-09,3,53.94,161.82
15334,60,2024-06-09,5,54.31,271.55
15335,60,2024-11-02,4,53.89,215.56
15336,60,2024-06-17,10,54.33,543.3
15337,60,2024-12-26,11,53.08,583.88
15338,60,2024-12-26,3,54.81,164.43
15339,60,2024-06-02,7,55.49,388.43
15340,60,2024-06-02,7,54.95,384.65
15341,60,2024-10-15,6,53.77,322.62
15342,60,2024-10-15,8,55.12,440.96
15343,60,2024-06-03,9,55.22,496.98
15344,60,2024-06-03,6,54.44,326.64
15345,60,2024-01-13,2,53.87,107.74
15346,60,2024-11-05,1,54.0,54.0
15347,60,2024-11-05,3,55.16,165.48
15348,60,2024-08-13,5,56.09,280.45
15349,60,2024-08-13,13,54.98,714.74
15350,60,2024-04-21,5,54.85,274.25
15351,60,2024-08-14,7,53.8,376.6
15352,60,2024-08-14,10,54.06,540.6
15353,60,2024-04-15,4,54.0,216.0
15354,60,2024-03-19,4,55.0,220.0
15355,60,2024-03-19,9,53.48,481.32
15356,60,2024-08-07,5,55.58,277.9
15357,60,2024-08-07,4,55.76,223.04
15358,60,2024-11-03,7,55.62,389.34
15359,60,2024-11-03,2,56.11,112.22
15360,60,2024-11-03,7,54.35,380.45
15361,60,2024-05-18,7,54.68,382.76
15362,60,2024-05-18,5,53.38,266.9
15363,60,2024-01-26,2,53.58,107.16
15364,60,2024-06-14,6,55.54,333.24
15365,60,2024-06-14,4,55.16,220.64
15366,60,2024-07-08,7,56.18,393.26
15367,60,2024-09-03,2,53.85,107.7
15368,60,2024-07-28,2,53.43,106.86
15369,60,2024-02-14,3,53.72,161.16
15370,60,2024-10-03,7,54.57,381.99
15371,60,2024-05-25,5,53.87,269.35
15372,60,2024-03-04,3,55.2,165.6
15373,60,2024-03-04,6,54.67,328.02
15374,60,2024-03-04,7,53.97,377.79
15375,60,2024-07-21,1,54.69,54.69
15376,60,2024-04-27,7,54.62,382.34
15377,60,2024-04-27,5,53.85,269.25
15378,60,2024-05-13,5,54.9,274.5
15379,60,2024-05-13,5,55.97,279.85
15380,60,2024-10-02,4,55.52,222.08
15381,60,2024-03-03,5,55.12,275.6
15382,60,2024-07-03,4,55.57,222.28
15383,60,2024-04-01,9,55.61,500.49
15384,60,2024-10-10,2,54.82,109.64
15385,60,2024-10-10,4,55.89,223.56
15386,60,2024-04-23,2,55.77,111.54
15387,60,2024-08-19,4,54.28,217.12
15388,60,2024-07-05,3,55.12,165.36
15389,60,2024-07-05,1,53.82,53.82
15390,60,2024-03-23,6,53.69,322.14
15391,60,2024-06-21,6,53.72,322.32
15392,60,2024-06-21,2,54.19,108.38
15393,60,2024-11-30,9,56.13,505.17
15394,60,2024-11-30,7,55.87,391.09
15395,60,2024-02-04,7,53.56,374.92
15396,60,2024-12-19,9,53.48,481.32
15397,60,2024-11-17,11,54.65,601.15
15398,60,2024-11-17,3,54.48,163.44
15399,60,2024-11-12,2,54.19,108.38
15400,60,2024-01-01,3,54.05,162.15
15401,60,2024-01-04,6,53.29,319.74
15402,60,2024-12-29,4,54.12,216.48
15403,60,2024-10-27,3,53.05,159.15
15404,60,2024-10-27,7,54.21,379.47
15405,60,2024-08-05,2,53.71,107.42
15406,60,2024-12-02,9,54.78,493.02
15407,60,2024-09-21,2,53.27,106.54
15408,60,2024-03-22,6,53.6,321.6
15409,60,2024-10-25,4,53.59,214.36
15410,60,2024-03-30,8,55.83,446.64
15411,60,2024-03-30,7,54.37,380.59
15412,60,2024-03-30,4,53.65,214.6
15413,60,2024-02-24,5,55.18,275.9
15414,60,2024-09-15,2,53.14,106.28
15415,60,2024-04-20,1,53.66,53.66
15416,60,2024-01-11,7,52.99,370.93
15417,60,2024-10-06,7,56.2,393.4
15418,60,2024-04-26,7,55.0,385.0
15419,60,2024-05-03,6,55.68,334.08
15420,60,2024-02-07,9,54.17,487.53
15421,60,2024-12-17,4,53.25,213.0
15422,60,2024-12-17,2,54.49,108.98
15423,60,2024-03-15,3,55.53,166.59
15424,60,2024-03-15,3,54.88,164.64
15425,60,2024-05-20,3,54.17,162.51
15426,60,2024-03-05,7,54.08,378.56
15427,60,2024-07-31,6,53.04,318.24
15428,60,2024-01-24,4,55.0,220.0
15429,60,2024-11-15,4,56.12,224.48
15430,60,2024-03-25,5,53.69,268.45
15431,60,2024-05-08,1,54.63,54.63
15432,60,2024-08-08,5,54.0,270.0
15433,60,2024-08-08,4,55.04,220.16
15434,60,2024-09-17,3,55.92,167.76
15435,60,2024-05-04,6,53.39,320.34000000000003
15436,60,2024-05-04,6,53.23,319.38
15437,60,2024-05-04,4,53.48,213.92
15438,60,2024-09-01,4,53.44,213.76
15439,60,2024-09-01,4,54.91,219.64
15440,60,2024-09-01,7,55.61,389.27
15441,60,2024-04-06,6,54.49,326.94
15442,60,2024-02-09,4,54.45,217.8
15443,60,2024-02-09,8,53.49,427.92
15444,60,2024-02-09,5,53.25,266.25
15445,60,2024-12-04,6,53.91,323.46
15446,60,2024-09-09,6,53.57,321.42
15447,60,2024-11-24,2,54.13,108.26
15448,60,2024-04-29,4,53.56,214.24
15449,60,2024-10-28,3,53.26,159.78
15450,60,2024-05-06,7,54.15,379.05
15451,60,2024-05-16,4,54.35,217.4
15452,60,2024-05-16,9,54.47,490.23
15453,60,2024-05-16,6,53.47,320.82
15454,60,2024-07-09,2,53.44,106.88
15455,60,2024-02-05,7,53.77,376.39
15456,60,2024-02-05,3,54.53,163.59
15457,60,2024-02-05,4,54.47,217.88
15458,60,2024-08-12,6,53.01,318.06
15459,60,2024-07-12,9,54.15,487.35
15460,60,2024-04-19,6,55.74,334.44
15461,60,2024-05-14,0,54.41,0.0
15462,60,2024-07-14,0,54.38,0.0
15463,60,2024-07-14,4,54.5,218.0
15464,60,2024-11-14,5,53.21,266.05
15465,60,2024-10-30,10,55.27,552.7
15466,60,2024-02-13,4,54.24,216.96
15467,60,2024-02-13,4,54.94,219.76
15468,60,2024-10-09,6,56.17,337.02
15469,60,2024-10-09,5,55.59,277.95
15470,60,2024-10-09,6,53.73,322.38
15471,60,2024-11-08,8,53.74,429.92
