product_id,date,stock_on_hand,reorder_point,lead_time_days,unit_cost
44,2024-11-24,57,36,5,38.11
44,2024-11-25,57,36,5,38.11
44,2024-11-26,57,36,5,38.11
44,2024-11-27,54,36,5,38.11
44,2024-11-28,43,36,5,38.11
44,2024-11-29,43,36,5,38.11
44,2024-11-30,148,36,5,38.11
44,2024-12-01,148,36,5,38.11
44,2024-12-02,145,36,5,38.11
44,2024-12-03,145,36,5,38.11
44,2024-12-04,145,36,5,38.11
44,2024-12-05,145,36,5,38.11
44,2024-12-06,145,36,5,38.11
44,2024-12-07,140,36,5,38.11
44,2024-12-08,140,36,5,38.11
44,2024-12-09,130,36,5,38.11
44,2024-12-10,130,36,5,38.11
44,2024-12-11,119,36,5,38.11
44,2024-12-12,111,36,5,38.11
44,2024-12-13,95,36,5,38.11
44,2024-12-14,92,36,5,38.11
44,2024-12-15,87,36,5,38.11
44,2024-12-16,80,36,5,38.11
44,2024-12-17,80,36,5,38.11
44,2024-12-18,80,36,5,38.11
44,2024-12-19,80,36,5,38.11
44,2024-12-20,80,36,5,38.11
44,2024-12-21,80,36,5,38.11
44,2024-12-22,80,36,5,38.11
44,2024-12-23,80,36,5,38.11
44,2024-12-24,80,36,5,38.11
44,2024-12-25,68,36,5,38.11
44,2024-12-26,68,36,5,38.11
44,2024-12-27,63,36,5,38.11
44,2024-12-28,63,36,5,38.11
44,2024-12-29,55,36,5,38.11
44,2024-12-30,55,36,5,38.11
45,2024-01-01,54,22,7,7.74
45,2024-01-02,54,22,7,7.74
45,2024-01-03,54,22,7,7.74
45,2024-01-04,54,22,7,7.74
45,2024-01-05,54,22,7,7.74
45,2024-01-06,54,22,7,7.74
45,2024-01-07,47,22,7,7.74
45,2024-01-08,47,22,7,7.74
45,2024-01-09,38,22,7,7.74
45,2024-01-10,38,22,7,7.74
45,2024-01-11,38,22,7,7.74
45,2024-01-12,29,22,7,7.74
45,2024-01-13,158,22,7,7.74
45,2024-01-14,158,22,7,7.74
45,2024-01-15,158,22,7,7.74
45,2024-01-16,158,22,7,7.74
45,2024-01-17,153,22,7,7.74
45,2024-01-18,153,22,7,7.74
45,2024-01-19,153,22,7,7.74
45,2024-01-20,145,22,7,7.74
45,2024-01-21,133,22,7,7.74
45,2024-01-22,133,22,7,7.74
45,2024-01-23,124,22,7,7.74
45,2024-01-24,124,22,7,7.74
45,2024-01-25,124,22,7,7.74
45,2024-01-26,124,22,7,7.74
45,2024-01-27,124,22,7,7.74
45,2024-01-28,120,22,7,7.74
45,2024-01-29,117,22,7,7.74
45,2024-01-30,117,22,7,7.74
45,2024-01-31,117,22,7,7.74
45,2024-02-01,112,22,7,7.74
45,2024-02-02,109,22,7,7.74
45,2024-02-03,109,22,7,7.74
45,2024-02-04,109,22,7,7.74
45,2024-02-05,109,22,7,7.74
45,2024-02-06,109,22,7,7.74
45,2024-02-07,105,22,7,7.74
45,2024-02-08,95,22,7,7.74
45,2024-02-09,95,22,7,7.74
45,2024-02-10,95,22,7,7.74
45,2024-02-11,95,22,7,7.74
45,2024-02-12,95,22,7,7.74
45,2024-02-13,92,22,7,7.74
45,2024-02-14,92,22,7,7.74
45,2024-02-15,92,22,7,7.74
45,2024-02-16,92,22,7,7.74
45,2024-02-17,92,22,7,7.74
45,2024-02-18,92,22,7,7.74
45,2024-02-19,92,22,7,7.74
45,2024-02-20,92,22,7,7.74
45,2024-02-21,92,22,7,7.74
45,2024-02-22,92,22,7,7.74
45,2024-02-23,92,22,7,7.74
45,2024-02-24,92,22,7,7.74
45,2024-02-25,89,22,7,7.74
45,2024-02-26,89,22,7,7.74
45,2024-02-27,89,22,7,7.74
45,2024-02-28,85,22,7,7.74
45,2024-02-29,85,22,7,7.74
45,2024-03-01,85,22,7,7.74
45,2024-03-02,85,22,7,7.74
45,2024-03-03,74,22,7,7.74
45,2024-03-04,68,22,7,7.74
45,2024-03-05,68,22,7,7.74
45,2024-03-06,68,22,7,7.74
45,2024-03-07,63,22,7,7.74
45,2024-03-08,56,22,7,7.74
45,2024-03-09,56,22,7,7.74
45,2024-03-10,56,22,7,7.74
45,2024-03-11,56,22,7,7.74
45,2024-03-12,56,22,7,7.74
45,2024-03-13,56,22,7,7.74
45,2024-03-14,56,22,7,7.74
45,2024-03-15,51,22,7,7.74
45,2024-03-16,51,22,7,7.74
45,2024-03-17,45,22,7,7.74
45,2024-03-18,43,22,7,7.74
45,2024-03-19,43,22,7,7.74
45,2024-03-20,43,22,7,7.74
45,2024-03-21,43,22,7,7.74
45,2024-03-22,43,22,7,7.74
45,2024-03-23,43,22,7,7.74
45,2024-03-24,43,22,7,7.74
45,2024-03-25,43,22,7,7.74
45,2024-03-26,43,22,7,7.74
45,2024-03-27,38,22,7,7.74
45,2024-03-28,29,22,7,7.74
45,2024-03-29,29,22,7,7.74
45,2024-03-30,29,22,7,7.74
45,2024-03-31,24,22,7,7.74
45,2024-04-01,24,22,7,7.74
45,2024-04-02,24,22,7,7.74
45,2024-04-03,24,22,7,7.74
45,2024-04-04,24,22,7,7.74
45,2024-04-05,130,22,7,7.74
45,2024-04-06,119,22,7,7.74
45,2024-04-07,116,22,7,7.74
45,2024-04-08,106,22,7,7.74
45,2024-04-09,106,22,7,7.74
45,2024-04-10,106,22,7,7.74
45,2024-04-11,106,22,7,7.74
45,2024-04-12,94,22,7,7.74
45,2024-04-13,94,22,7,7.74
45,2024-04-14,94,22,7,7.74
45,2024-04-15,94,22,7,7.74
45,2024-04-16,94,22,7,7.74
45,2024-04-17,94,22,7,7.74
45,2024-04-18,94,22,7,7.74
45,2024-04-19,94,22,7,7.74
45,2024-04-20,94,22,7,7.74
45,2024-04-21,92,22,7,7.74
45,2024-04-22,92,22,7,7.74
45,2024-04-23,92,22,7,7.74
45,2024-04-24,92,22,7,7.74
45,2024-04-25,79,22,7,7.74
45,2024-04-26,75,22,7,7.74
45,2024-04-27,69,22,7,7.74
45,2024-04-28,58,22,7,7.74
45,2024-04-29,58,22,7,7.74
45,2024-04-30,58,22,7,7.74
45,2024-05-01,58,22,7,7.74
45,2024-05-02,52,22,7,7.74
45,2024-05-03,51,22,7,7.74
45,2024-05-04,51,22,7,7.74
45,2024-05-05,40,22,7,7.74
45,2024-05-06,40,22,7,7.74
45,2024-05-07,40,22,7,7.74
45,2024-05-08,40,22,7,7.74
45,2024-05-09,40,22,7,7.74
45,2024-05-10,28,22,7,7.74
45,2024-05-11,25,22,7,7.74
45,2024-05-12,151,22,7,7.74
45,2024-05-13,151,22,7,7.74
45,2024-05-14,151,22,7,7.74
45,2024-05-15,143,22,7,7.74
45,2024-05-16,143,22,7,7.74
45,2024-05-17,143,22,7,7.74
45,2024-05-18,143,22,7,7.74
45,2024-05-19,143,22,7,7.74
45,2024-05-20,140,22,7,7.74
45,2024-05-21,140,22,7,7.74
45,2024-05-22,140,22,7,7.74
45,2024-05-23,140,22,7,7.74
45,2024-05-24,140,22,7,7.74
45,2024-05-25,136,22,7,7.74
45,2024-05-26,130,22,7,7.74
45,2024-05-27,130,22,7,7.74
45,2024-05-28,130,22,7,7.74
45,2024-05-29,124,22,7,7.74
45,2024-05-30,124,22,7,7.74
45,2024-05-31,124,22,7,7.74
45,2024-06-01,124,22,7,7.74
45,2024-06-02,120,22,7,7.74
45,2024-06-03,114,22,7,7.74
45,2024-06-04,114,22,7,7.74
45,2024-06-05,104,22,7,7.74
45,2024-06-06,104,22,7,7.74
45,2024-06-07,94,22,7,7.74
45,2024-06-08,94,22,7,7.74
45,2024-06-09,94,22,7,7.74
45,2024-06-10,78,22,7,7.74
45,2024-06-11,73,22,7,7.74
45,2024-06-12,73,22,7,7.74
45,2024-06-13,73,22,7,7.74
45,2024-06-14,66,22,7,7.74
45,2024-06-15,66,22,7,7.74
45,2024-06-16,66,22,7,7.74
45,2024-06-17,62,22,7,7.74
45,2024-06-18,62,22,7,7.74
45,2024-06-19,62,22,7,7.74
45,2024-06-20,62,22,7,7.74
45,2024-06-21,62,22,7,7.74
45,2024-06-22,62,22,7,7.74
45,2024-06-23,53,22,7,7.74
45,2024-06-24,53,22,7,7.74
45,2024-06-25,38,22,7,7.74
45,2024-06-26,33,22,7,7.74
45,2024-06-27,28,22,7,7.74
45,2024-06-28,23,22,7,7.74
45,2024-06-29,116,22,7,7.74
45,2024-06-30,116,22,7,7.74
45,2024-07-01,105,22,7,7.74
45,2024-07-02,101,22,7,7.74
45,2024-07-03,95,22,7,7.74
45,2024-07-04,89,22,7,7.74
45,2024-07-05,89,22,7,7.74
45,2024-07-06,89,22,7,7.74
45,2024-07-07,89,22,7,7.74
45,2024-07-08,89,22,7,7.74
45,2024-07-09,89,22,7,7.74
45,2024-07-10,89,22,7,7.74
45,2024-07-11,86,22,7,7.74
45,2024-07-12,86,22,7,7.74
45,2024-07-13,86,22,7,7.74
45,2024-07-14,80,22,7,7.74
45,2024-07-15,80,22,7,7.74
45,2024-07-16,80,22,7,7.74
45,2024-07-17,80,22,7,7.74
45,2024-07-18,80,22,7,7.74
45,2024-07-19,80,22,7,7.74
45,2024-07-20,77,22,7,7.74
45,2024-07-21,77,22,7,7.74
45,2024-07-22,77,22,7,7.74
45,2024-07-23,74,22,7,7.74
45,2024-07-24,74,22,7,7.74
45,2024-07-25,74,22,7,7.74
45,2024-07-26,63,22,7,7.74
45,2024-07-27,63,22,7,7.74
45,2024-07-28,63,22,7,7.74
45,2024-07-29,63,22,7,7.74
45,2024-07-30,63,22,7,7.74
45,2024-07-31,63,22,7,7.74
45,2024-08-01,50,22,7,7.74
45,2024-08-02,50,22,7,7.74
45,2024-08-03,50,22,7,7.74
45,2024-08-04,50,22,7,7.74
45,2024-08-05,50,22,7,7.74
45,2024-08-06,50,22,7,7.74
45,2024-08-07,45,22,7,7.74
45,2024-08-08,44,22,7,7.74
45,2024-08-09,44,22,7,7.74
45,2024-08-10,40,22,7,7.74
45,2024-08-11,38,22,7,7.74
45,2024-08-12,38,22,7,7.74
45,2024-08-13,38,22,7,7.74
45,2024-08-14,38,22,7,7.74
45,2024-08-15,31,22,7,7.74
45,2024-08-16,31,22,7,7.74
45,2024-08-17,26,22,7,7.74
45,2024-08-18,26,22,7,7.74
45,2024-08-19,26,22,7,7.74
45,2024-08-20,26,22,7,7.74
45,2024-08-21,26,22,7,7.74
45,2024-08-22,75,22,7,7.74
45,2024-08-23,68,22,7,7.74
45,2024-08-24,62,22,7,7.74
45,2024-08-25,61,22,7,7.74
45,2024-08-26,61,22,7,7.74
45,2024-08-27,61,22,7,7.74
45,2024-08-28,61,22,7,7.74
45,2024-08-29,49,22,7,7.74
45,2024-08-30,49,22,7,7.74
45,2024-08-31,49,22,7,7.74
45,2024-09-01,49,22,7,7.74
45,2024-09-02,49,22,7,7.74
45,2024-09-03,49,22,7,7.74
45,2024-09-04,49,22,7,7.74
45,2024-09-05,49,22,7,7.74
45,2024-09-06,49,22,7,7.74
45,2024-09-07,49,22,7,7.74
45,2024-09-08,49,22,7,7.74
45,2024-09-09,49,22,7,7.74
45,2024-09-10,40,22,7,7.74
45,2024-09-11,40,22,7,7.74
45,2024-09-12,40,22,7,7.74
45,2024-09-13,40,22,7,7.74
45,2024-09-14,40,22,7,7.74
45,2024-09-15,40,22,7,7.74
45,2024-09-16,27,22,7,7.74
45,2024-09-17,27,22,7,7.74
45,2024-09-18,27,22,7,7.74
45,2024-09-19,27,22,7,7.74
45,2024-09-20,24,22,7,7.74
45,2024-09-21,48,22,7,7.74
45,2024-09-22,48,22,7,7.74
45,2024-09-23,48,22,7,7.74
45,2024-09-24,48,22,7,7.74
45,2024-09-25,39,22,7,7.74
45,2024-09-26,39,22,7,7.74
45,2024-09-27,28,22,7,7.74
45,2024-09-28,24,22,7,7.74
45,2024-09-29,24,22,7,7.74
45,2024-09-30,24,22,7,7.74
45,2024-10-01,24,22,7,7.74
45,2024-10-02,24,22,7,7.74
45,2024-10-03,24,22,7,7.74
45,2024-10-04,125,22,7,7.74
45,2024-10-05,121,22,7,7.74
45,2024-10-06,109,22,7,7.74
45,2024-10-07,105,22,7,7.74
45,2024-10-08,105,22,7,7.74
45,2024-10-09,94,22,7,7.74
45,2024-10-10,89,22,7,7.74
45,2024-10-11,84,22,7,7.74
45,2024-10-12,78,22,7,7.74
45,2024-10-13,78,22,7,7.74
45,2024-10-14,78,22,7,7.74
45,2024-10-15,78,22,7,7.74
45,2024-10-16,78,22,7,7.74
45,2024-10-17,78,22,7,7.74
45,2024-10-18,70,22,7,7.74
45,2024-10-19,70,22,7,7.74
45,2024-10-20,70,22,7,7.74
45,2024-10-21,70,22,7,7.74
45,2024-10-22,67,22,7,7.74
45,2024-10-23,67,22,7,7.74
45,2024-10-24,67,22,7,7.74
45,2024-10-25,67,22,7,7.74
45,2024-10-26,60,22,7,7.74
45,2024-10-27,51,22,7,7.74
45,2024-10-28,51,22,7,7.74
45,2024-10-29,51,22,7,7.74
45,2024-10-30,51,22,7,7.74
45,2024-10-31,44,22,7,7.74
45,2024-11-01,44,22,7,7.74
45,2024-11-02,40,22,7,7.74
45,2024-11-03,40,22,7,7.74
45,2024-11-04,40,22,7,7.74
45,2024-11-05,40,22,7,7.74
45,2024-11-06,40,22,7,7.74
45,2024-11-07,33,22,7,7.74
45,2024-11-08,31,22,7,7.74
45,2024-11-09,23,22,7,7.74
45,2024-11-10,98,22,7,7.74
45,2024-11-11,81,22,7,7.74
45,2024-11-12,81,22,7,7.74
45,2024-11-13,76,22,7,7.74
45,2024-11-14,70,22,7,7.74
45,2024-11-15,70,22,7,7.74
45,2024-11-16,70,22,7,7.74
45,2024-11-17,70,22,7,7.74
45,2024-11-18,69,22,7,7.74
45,2024-11-19,69,22,7,7.74
45,2024-11-20,53,22,7,7.74
45,2024-11-21,53,22,7,7.74
45,2024-11-22,53,22,7,7.74
45,2024-11-23,48,22,7,7.74
45,2024-11-24,48,22,7,7.74
45,2024-11-25,48,22,7,7.74
45,2024-11-26,48,22,7,7.74
45,2024-11-27,48,22,7,7.74
45,2024-11-28,48,22,7,7.74
45,2024-11-29,48,22,7,7.74
45,2024-11-30,43,22,7,7.74
45,2024-12-01,35,22,7,7.74
45,2024-12-02,34,22,7,7.74
45,2024-12-03,24,22,7,7.74
45,2024-12-04,24,22,7,7.74
45,2024-12-05,24,22,7,7.74
45,2024-12-06,111,22,7,7.74
45,2024-12-07,111,22,7,7.74
45,2024-12-08,111,22,7,7.74
45,2024-12-09,102,22,7,7.74
45,2024-12-10,94,22,7,7.74
45,2024-12-11,82,22,7,7.74
45,2024-12-12,82,22,7,7.74
45,2024-12-13,81,22,7,7.74
45,2024-12-14,81,22,7,7.74
45,2024-12-15,81,22,7,7.74
45,2024-12-16,81,22,7,7.74
45,2024-12-17,81,22,7,7.74
45,2024-12-18,81,22,7,7.74
45,2024-12-19,81,22,7,7.74
45,2024-12-20,81,22,7,7.74
45,2024-12-21,81,22,7,7.74
45,2024-12-22,68,22,7,7.74
45,2024-12-23,68,22,7,7.74
45,2024-12-24,68,22,7,7.74
45,2024-12-25,60,22,7,7.74
45,2024-12-26,60,22,7,7.74
45,2024-12-27,52,22,7,7.74
45,2024-12-28,42,22,7,7.74
45,2024-12-29,42,22,7,7.74
45,2024-12-30,42,22,7,7.74
46,2024-01-01,75,49,0,19.11
46,2024-01-02,75,49,0,19.11
46,2024-01-03,75,49,0,19.11
46,2024-01-04,72,49,0,19.11
46,2024-01-05,68,49,0,19.11
46,2024-01-06,66,49,0,19.11
46,2024-01-07,66,49,0,19.11
46,2024-01-08,58,49,0,19.11
46,2024-01-09,58,49,0,19.11
46,2024-01-10,58,49,0,19.11
46,2024-01-11,58,49,0,19.11
46,2024-01-12,52,49,0,19.11
46,2024-01-13,52,49,0,19.11
46,2024-01-14,121,49,0,19.11
46,2024-01-15,121,49,0,19.11
46,2024-01-16,121,49,0,19.11
46,2024-01-17,121,49,0,19.11
46,2024-01-18,121,49,0,19.11
46,2024-01-19,114,49,0,19.11
46,2024-01-20,108,49,0,19.11
46,2024-01-21,108,49,0,19.11
46,2024-01-22,108,49,0,19.11
46,2024-01-23,108,49,0,19.11
46,2024-01-24,108,49,0,19.11
46,2024-01-25,103,49,0,19.11
46,2024-01-26,97,49,0,19.11
46,2024-01-27,90,49,0,19.11
46,2024-01-28,74,49,0,19.11
46,2024-01-29,74,49,0,19.11
46,2024-01-30,69,49,0,19.11
46,2024-01-31,65,49,0,19.11
46,2024-02-01,64,49,0,19.11
46,2024-02-02,64,49,0,19.11
46,2024-02-03,64,49,0,19.11
46,2024-02-04,64,49,0,19.11
46,2024-02-05,64,49,0,19.11
46,2024-02-06,58,49,0,19.11
46,2024-02-07,50,49,0,19.11
46,2024-02-08,50,49,0,19.11
46,2024-02-09,168,49,0,19.11
46,2024-02-10,153,49,0,19.11
46,2024-02-11,153,49,0,19.11
46,2024-02-12,147,49,0,19.11
46,2024-02-13,144,49,0,19.11
46,2024-02-14,144,49,0,19.11
46,2024-02-15,134,49,0,19.11
46,2024-02-16,129,49,0,19.11
46,2024-02-17,117,49,0,19.11
46,2024-02-18,117,49,0,19.11
46,2024-02-19,117,49,0,19.11
46,2024-02-20,111,49,0,19.11
46,2024-02-21,103,49,0,19.11
46,2024-02-22,91,49,0,19.11
46,2024-02-23,91,49,0,19.11
46,2024-02-24,89,49,0,19.11
46,2024-02-25,84,49,0,19.11
46,2024-02-26,79,49,0,19.11
46,2024-02-27,74,49,0,19.11
46,2024-02-28,69,49,0,19.11
46,2024-02-29,63,49,0,19.11
46,2024-03-01,61,49,0,19.11
46,2024-03-02,51,49,0,19.11
46,2024-03-03,151,49,0,19.11
46,2024-03-04,146,49,0,19.11
46,2024-03-05,138,49,0,19.11
46,2024-03-06,132,49,0,19.11
46,2024-03-07,126,49,0,19.11
46,2024-03-08,126,49,0,19.11
46,2024-03-09,126,49,0,19.11
46,2024-03-10,111,49,0,19.11
46,2024-03-11,111,49,0,19.11
46,2024-03-12,111,49,0,19.11
46,2024-03-13,111,49,0,19.11
46,2024-03-14,111,49,0,19.11
46,2024-03-15,111,49,0,19.11
46,2024-03-16,108,49,0,19.11
46,2024-03-17,104,49,0,19.11
46,2024-03-18,104,49,0,19.11
46,2024-03-19,104,49,0,19.11
46,2024-03-20,104,49,0,19.11
46,2024-03-21,104,49,0,19.11
46,2024-03-22,97,49,0,19.11
46,2024-03-23,97,49,0,19.11
46,2024-03-24,90,49,0,19.11
46,2024-03-25,69,49,0,19.11
46,2024-03-26,62,49,0,19.11
46,2024-03-27,62,49,0,19.11
46,2024-03-28,62,49,0,19.11
46,2024-03-29,62,49,0,19.11
46,2024-03-30,62,49,0,19.11
46,2024-03-31,50,49,0,19.11
46,2024-04-01,117,49,0,19.11
46,2024-04-02,111,49,0,19.11
46,2024-04-03,105,49,0,19.11
46,2024-04-04,102,49,0,19.11
46,2024-04-05,102,49,0,19.11
46,2024-04-06,98,49,0,19.11
46,2024-04-07,98,49,0,19.11
46,2024-04-08,98,49,0,19.11
46,2024-04-09,93,49,0,19.11
46,2024-04-10,93,49,0,19.11
46,2024-04-11,93,49,0,19.11
46,2024-04-12,90,49,0,19.11
46,2024-04-13,85,49,0,19.11
46,2024-04-14,78,49,0,19.11
46,2024-04-15,73,49,0,19.11
46,2024-04-16,56,49,0,19.11
46,2024-04-17,136,49,0,19.11
46,2024-04-18,124,49,0,19.11
46,2024-04-19,121,49,0,19.11
46,2024-04-20,116,49,0,19.11
46,2024-04-21,116,49,0,19.11
46,2024-04-22,116,49,0,19.11
46,2024-04-23,116,49,0,19.11
46,2024-04-24,111,49,0,19.11
46,2024-04-25,105,49,0,19.11
46,2024-04-26,105,49,0,19.11
46,2024-04-27,102,49,0,19.11
46,2024-04-28,102,49,0,19.11
46,2024-04-29,91,49,0,19.11
46,2024-04-30,76,49,0,19.11
46,2024-05-01,65,49,0,19.11
46,2024-05-02,65,49,0,19.11
46,2024-05-03,58,49,0,19.11
46,2024-05-04,58,49,0,19.11
46,2024-05-05,58,49,0,19.11
46,2024-05-06,52,49,0,19.11
46,2024-05-07,52,49,0,19.11
46,2024-05-08,174,49,0,19.11
46,2024-05-09,174,49,0,19.11
46,2024-05-10,174,49,0,19.11
46,2024-05-11,174,49,0,19.11
46,2024-05-12,174,49,0,19.11
46,2024-05-13,163,49,0,19.11
46,2024-05-14,158,49,0,19.11
46,2024-05-15,158,49,0,19.11
46,2024-05-16,145,49,0,19.11
46,2024-05-17,145,49,0,19.11
46,2024-05-18,145,49,0,19.11
46,2024-05-19,140,49,0,19.11
46,2024-05-20,140,49,0,19.11
46,2024-05-21,132,49,0,19.11
46,2024-05-22,132,49,0,19.11
46,2024-05-23,122,49,0,19.11
46,2024-05-24,122,49,0,19.11
46,2024-05-25,117,49,0,19.11
46,2024-05-26,113,49,0,19.11
46,2024-05-27,100,49,0,19.11
46,2024-05-28,100,49,0,19.11
46,2024-05-29,90,49,0,19.11
46,2024-05-30,90,49,0,19.11
46,2024-05-31,75,49,0,19.11
46,2024-06-01,75,49,0,19.11
46,2024-06-02,66,49,0,19.11
46,2024-06-03,61,49,0,19.11
46,2024-06-04,57,49,0,19.11
46,2024-06-05,57,49,0,19.11
46,2024-06-06,57,49,0,19.11
46,2024-06-07,57,49,0,19.11
46,2024-06-08,57,49,0,19.11
46,2024-06-09,118,49,0,19.11
46,2024-06-10,118,49,0,19.11
46,2024-06-11,114,49,0,19.11
46,2024-06-12,112,49,0,19.11
46,2024-06-13,112,49,0,19.11
46,2024-06-14,102,49,0,19.11
46,2024-06-15,98,49,0,19.11
46,2024-06-16,96,49,0,19.11
46,2024-06-17,91,49,0,19.11
46,2024-06-18,89,49,0,19.11
46,2024-06-19,85,49,0,19.11
46,2024-06-20,85,49,0,19.11
46,2024-06-21,65,49,0,19.11
46,2024-06-22,54,49,0,19.11
46,2024-06-23,143,49,0,19.11
46,2024-06-24,143,49,0,19.11
46,2024-06-25,143,49,0,19.11
46,2024-06-26,143,49,0,19.11
46,2024-06-27,140,49,0,19.11
46,2024-06-28,131,49,0,19.11
46,2024-06-29,128,49,0,19.11
46,2024-06-30,121,49,0,19.11
46,2024-07-01,121,49,0,19.11
46,2024-07-02,121,49,0,19.11
46,2024-07-03,121,49,0,19.11
46,2024-07-04,113,49,0,19.11
46,2024-07-05,113,49,0,19.11
46,2024-07-06,108,49,0,19.11
46,2024-07-07,102,49,0,19.11
46,2024-07-08,102,49,0,19.11
46,2024-07-09,90,49,0,19.11
46,2024-07-10,90,49,0,19.11
46,2024-07-11,77,49,0,19.11
46,2024-07-12,70,49,0,19.11
46,2024-07-13,57,49,0,19.11
46,2024-07-14,57,49,0,19.11
46,2024-07-15,57,49,0,19.11
46,2024-07-16,51,49,0,19.11
46,2024-07-17,51,49,0,19.11
46,2024-07-18,116,49,0,19.11
46,2024-07-19,103,49,0,19.11
46,2024-07-20,101,49,0,19.11
46,2024-07-21,101,49,0,19.11
46,2024-07-22,97,49,0,19.11
46,2024-07-23,97,49,0,19.11
46,2024-07-24,88,49,0,19.11
46,2024-07-25,79,49,0,19.11
46,2024-07-26,79,49,0,19.11
46,2024-07-27,79,49,0,19.11
46,2024-07-28,71,49,0,19.11
46,2024-07-29,71,49,0,19.11
46,2024-07-30,71,49,0,19.11
46,2024-07-31,69,49,0,19.11
46,2024-08-01,64,49,0,19.11
46,2024-08-02,64,49,0,19.11
46,2024-08-03,60,49,0,19.11
46,2024-08-04,56,49,0,19.11
46,2024-08-05,153,49,0,19.11
46,2024-08-06,148,49,0,19.11
46,2024-08-07,145,49,0,19.11
46,2024-08-08,135,49,0,19.11
46,2024-08-09,128,49,0,19.11
46,2024-08-10,128,49,0,19.11
46,2024-08-11,126,49,0,19.11
46,2024-08-12,117,49,0,19.11
46,2024-08-13,114,49,0,19.11
46,2024-08-14,104,49,0,19.11
46,2024-08-15,99,49,0,19.11
46,2024-08-16,94,49,0,19.11
46,2024-08-17,94,49,0,19.11
46,2024-08-18,94,49,0,19.11
46,2024-08-19,89,49,0,19.11
46,2024-08-20,75,49,0,19.11
46,2024-08-21,75,49,0,19.11
46,2024-08-22,75,49,0,19.11
46,2024-08-23,75,49,0,19.11
46,2024-08-24,68,49,0,19.11
46,2024-08-25,60,49,0,19.11
46,2024-08-26,60,49,0,19.11
46,2024-08-27,60,49,0,19.11
46,2024-08-28,54,49,0,19.11
46,2024-08-29,54,49,0,19.11
46,2024-08-30,54,49,0,19.11
46,2024-08-31,50,49,0,19.11
46,2024-09-01,136,49,0,19.11
46,2024-09-02,113,49,0,19.11
46,2024-09-03,104,49,0,19.11
46,2024-09-04,94,49,0,19.11
46,2024-09-05,79,49,0,19.11
46,2024-09-06,70,49,0,19.11
46,2024-09-07,69,49,0,19.11
46,2024-09-08,69,49,0,19.11
46,2024-09-09,65,49,0,19.11
46,2024-09-10,65,49,0,19.11
46,2024-09-11,60,49,0,19.11
46,2024-09-12,60,49,0,19.11
46,2024-09-13,59,49,0,19.11
46,2024-09-14,59,49,0,19.11
46,2024-09-15,59,49,0,19.11
46,2024-09-16,130,49,0,19.11
46,2024-09-17,125,49,0,19.11
46,2024-09-18,113,49,0,19.11
46,2024-09-19,108,49,0,19.11
46,2024-09-20,108,49,0,19.11
46,2024-09-21,108,49,0,19.11
46,2024-09-22,104,49,0,19.11
46,2024-09-23,104,49,0,19.11
46,2024-09-24,98,49,0,19.11
46,2024-09-25,98,49,0,19.11
46,2024-09-26,93,49,0,19.11
46,2024-09-27,93,49,0,19.11
46,2024-09-28,85,49,0,19.11
46,2024-09-29,77,49,0,19.11
46,2024-09-30,71,49,0,19.11
46,2024-10-01,67,49,0,19.11
46,2024-10-02,67,49,0,19.11
46,2024-10-03,67,49,0,19.11
46,2024-10-04,60,49,0,19.11
46,2024-10-05,193,49,0,19.11
46,2024-10-06,191,49,0,19.11
46,2024-10-07,181,49,0,19.11
46,2024-10-08,181,49,0,19.11
46,2024-10-09,181,49,0,19.11
46,2024-10-10,181,49,0,19.11
46,2024-10-11,175,49,0,19.11
46,2024-10-12,168,49,0,19.11
46,2024-10-13,165,49,0,19.11
46,2024-10-14,154,49,0,19.11
46,2024-10-15,148,49,0,19.11
46,2024-10-16,145,49,0,19.11
46,2024-10-17,145,49,0,19.11
46,2024-10-18,132,49,0,19.11
46,2024-10-19,126,49,0,19.11
46,2024-10-20,126,49,0,19.11
46,2024-10-21,126,49,0,19.11
46,2024-10-22,126,49,0,19.11
46,2024-10-23,126,49,0,19.11
46,2024-10-24,126,49,0,19.11
46,2024-10-25,115,49,0,19.11
46,2024-10-26,113,49,0,19.11
46,2024-10-27,113,49,0,19.11
46,2024-10-28,103,49,0,19.11
46,2024-10-29,92,49,0,19.11
46,2024-10-30,92,49,0,19.11
46,2024-10-31,87,49,0,19.11
46,2024-11-01,71,49,0,19.11
46,2024-11-02,71,49,0,19.11
46,2024-11-03,56,49,0,19.11
46,2024-11-04,56,49,0,19.11
46,2024-11-05,56,49,0,19.11
46,2024-11-06,56,49,0,19.11
46,2024-11-07,50,49,0,19.11
46,2024-11-08,138,49,0,19.11
46,2024-11-09,130,49,0,19.11
46,2024-11-10,130,49,0,19.11
46,2024-11-11,126,49,0,19.11
46,2024-11-12,126,49,0,19.11
46,2024-11-13,118,49,0,19.11
46,2024-11-14,112,49,0,19.11
46,2024-11-15,108,49,0,19.11
46,2024-11-16,108,49,0,19.11
46,2024-11-17,101,49,0,19.11
46,2024-11-18,90,49,0,19.11
46,2024-11-19,90,49,0,19.11
46,2024-11-20,86,49,0,19.11
46,2024-11-21,81,49,0,19.11
46,2024-11-22,81,49,0,19.11
46,2024-11-23,77,49,0,19.11
46,2024-11-24,77,49,0,19.11
46,2024-11-25,63,49,0,19.11
46,2024-11-26,63,49,0,19.11
46,2024-11-27,59,49,0,19.11
46,2024-11-28,54,49,0,19.11
