product_id,date,stock_on_hand,reorder_point,lead_time_days,unit_cost,daily_quantity_sold,daily_revenue,stock_ratio
62,2024-12-14,29,25,6,8.69,6.0,86.52,4.833333333333333
62,2024-12-15,29,25,6,8.69,0.0,0.0,29.0
62,2024-12-16,113,25,6,8.69,7.0,105.91,16.142857142857142
62,2024-12-17,113,25,6,8.69,0.0,0.0,113.0
62,2024-12-18,105,25,6,8.69,8.0,118.08,13.125
62,2024-12-19,98,25,6,8.69,7.0,101.7,14.0
62,2024-12-20,90,25,6,8.69,8.0,117.57,11.25
62,2024-12-21,90,25,6,8.69,0.0,0.0,90.0
62,2024-12-22,86,25,6,8.69,4.0,58.84,21.5
62,2024-12-23,78,25,6,8.69,8.0,119.46000000000001,9.75
62,2024-12-24,75,25,6,8.69,3.0,45.75,25.0
62,2024-12-25,75,25,6,8.69,0.0,0.0,75.0
62,2024-12-26,65,25,6,8.69,10.0,144.7,6.5
62,2024-12-27,54,25,6,8.69,11.0,162.75,4.909090909090909
62,2024-12-28,43,25,6,8.69,11.0,159.72,3.909090909090909
62,2024-12-29,33,25,6,8.69,10.0,150.25,3.3
62,2024-12-30,28,25,6,8.69,5.0,75.3,5.6
63,2024-01-01,115,34,3,34.58,12.0,717.06,9.583333333333334
63,2024-01-02,103,34,3,34.58,12.0,712.96,8.583333333333334
63,2024-01-03,96,34,3,34.58,7.0,420.63,13.714285714285714
63,2024-01-04,96,34,3,34.58,0.0,0.0,96.0
63,2024-01-05,90,34,3,34.58,6.0,369.54,15.0
63,2024-01-06,90,34,3,34.58,0.0,0.0,90.0
63,2024-01-07,90,34,3,34.58,0.0,0.0,90.0
63,2024-01-08,90,34,3,34.58,0.0,0.0,90.0
63,2024-01-09,72,34,3,34.58,18.0,1059.6100000000001,4.0
63,2024-01-10,66,34,3,34.58,6.0,366.6,11.0
63,2024-01-11,54,34,3,34.58,12.0,723.58,4.5
63,2024-01-12,52,34,3,34.58,2.0,121.84,26.0
63,2024-01-13,42,34,3,34.58,10.0,588.5300000000001,4.2
63,2024-01-14,57,34,3,34.58,19.0,1146.95,3.0
63,2024-01-15,44,34,3,34.58,13.0,777.36,3.3846153846153846
63,2024-01-16,44,34,3,34.58,0.0,0.0,44.0
63,2024-01-17,36,34,3,34.58,8.0,493.15999999999997,4.5
63,2024-01-18,137,34,3,34.58,8.0,488.01,17.125
63,2024-01-19,137,34,3,34.58,0.0,0.0,137.0
63,2024-01-20,130,34,3,34.58,7.0,414.4,18.571428571428573
63,2024-01-21,122,34,3,34.58,8.0,484.84000000000003,15.25
63,2024-01-22,105,34,3,34.58,17.0,999.5300000000001,6.176470588235294
63,2024-01-23,105,34,3,34.58,0.0,0.0,105.0
63,2024-01-24,96,34,3,34.58,9.0,527.51,10.666666666666666
63,2024-01-25,96,34,3,34.58,0.0,0.0,96.0
63,2024-01-26,96,34,3,34.58,0.0,0.0,96.0
63,2024-01-27,90,34,3,34.58,6.0,361.8,15.0
63,2024-01-28,75,34,3,34.58,15.0,888.36,5.0
63,2024-01-29,75,34,3,34.58,0.0,0.0,75.0
63,2024-01-30,75,34,3,34.58,0.0,0.0,75.0
63,2024-01-31,75,34,3,34.58,0.0,0.0,75.0
63,2024-02-01,75,34,3,34.58,0.0,0.0,75.0
63,2024-02-02,58,34,3,34.58,17.0,1015.1800000000001,3.411764705882353
63,2024-02-03,49,34,3,34.58,9.0,530.94,5.444444444444445
63,2024-02-04,36,34,3,34.58,13.0,779.77,2.769230769230769
63,2024-02-05,136,34,3,34.58,5.0,297.2,27.2
63,2024-02-06,136,34,3,34.58,0.0,0.0,136.0
63,2024-02-07,129,34,3,34.58,7.0,418.53,18.428571428571427
63,2024-02-08,123,34,3,34.58,6.0,359.52,20.5
63,2024-02-09,121,34,3,34.58,2.0,123.28,60.5
63,2024-02-10,109,34,3,34.58,12.0,713.52,9.083333333333334
63,2024-02-11,95,34,3,34.58,14.0,839.88,6.785714285714286
63,2024-02-12,95,34,3,34.58,0.0,0.0,95.0
63,2024-02-13,92,34,3,34.58,3.0,180.66,30.666666666666668
63,2024-02-14,92,34,3,34.58,0.0,0.0,92.0
63,2024-02-15,92,34,3,34.58,0.0,0.0,92.0
63,2024-02-16,85,34,3,34.58,7.0,432.04,12.142857142857142
63,2024-02-17,85,34,3,34.58,0.0,0.0,85.0
63,2024-02-18,85,34,3,34.58,0.0,0.0,85.0
63,2024-02-19,85,34,3,34.58,0.0,0.0,85.0
63,2024-02-20,85,34,3,34.58,0.0,0.0,85.0
63,2024-02-21,74,34,3,34.58,11.0,654.56,6.7272727272727275
63,2024-02-22,69,34,3,34.58,5.0,299.4,13.8
63,2024-02-23,63,34,3,34.58,6.0,370.02,10.5
63,2024-02-24,63,34,3,34.58,0.0,0.0,63.0
63,2024-02-25,60,34,3,34.58,3.0,178.44,20.0
63,2024-02-26,60,34,3,34.58,0.0,0.0,60.0
63,2024-02-27,51,34,3,34.58,9.0,553.77,5.666666666666667
63,2024-02-28,47,34,3,34.58,4.0,240.44,11.75
63,2024-02-29,74,34,3,34.58,21.0,1235.34,3.5238095238095237
63,2024-03-01,61,34,3,34.58,13.0,779.5899999999999,4.6923076923076925
63,2024-03-02,57,34,3,34.58,4.0,245.88,14.25
63,2024-03-03,44,34,3,34.58,13.0,796.72,3.3846153846153846
63,2024-03-04,39,34,3,34.58,5.0,292.4,7.8
63,2024-03-05,39,34,3,34.58,0.0,0.0,39.0
63,2024-03-06,39,34,3,34.58,0.0,0.0,39.0
63,2024-03-07,39,34,3,34.58,0.0,0.0,39.0
63,2024-03-08,173,34,3,34.58,12.0,711.78,14.416666666666666
63,2024-03-09,170,34,3,34.58,3.0,182.22,56.666666666666664
63,2024-03-10,165,34,3,34.58,5.0,302.55,33.0
63,2024-03-11,159,34,3,34.58,6.0,353.1,26.5
63,2024-03-12,146,34,3,34.58,13.0,786.69,11.23076923076923
63,2024-03-13,142,34,3,34.58,4.0,245.66,35.5
63,2024-03-14,120,34,3,34.58,22.0,1335.1399999999999,5.454545454545454
63,2024-03-15,120,34,3,34.58,0.0,0.0,120.0
63,2024-03-16,117,34,3,34.58,3.0,182.19,39.0
63,2024-03-17,108,34,3,34.58,9.0,537.52,12.0
63,2024-03-18,108,34,3,34.58,0.0,0.0,108.0
63,2024-03-19,108,34,3,34.58,0.0,0.0,108.0
63,2024-03-20,108,34,3,34.58,0.0,0.0,108.0
63,2024-03-21,96,34,3,34.58,12.0,734.46,8.0
63,2024-03-22,91,34,3,34.58,5.0,307.05,18.2
63,2024-03-23,86,34,3,34.58,5.0,305.4,17.2
63,2024-03-24,86,34,3,34.58,0.0,0.0,86.0
63,2024-03-25,86,34,3,34.58,0.0,0.0,86.0
63,2024-03-26,82,34,3,34.58,4.0,244.48,20.5
63,2024-03-27,82,34,3,34.58,0.0,0.0,82.0
63,2024-03-28,77,34,3,34.58,5.0,305.4,15.4
63,2024-03-29,65,34,3,34.58,12.0,723.54,5.416666666666667
63,2024-03-30,60,34,3,34.58,5.0,292.1,12.0
63,2024-03-31,56,34,3,34.58,4.0,246.56,14.0
63,2024-04-01,56,34,3,34.58,0.0,0.0,56.0
63,2024-04-02,56,34,3,34.58,0.0,0.0,56.0
63,2024-04-03,56,34,3,34.58,0.0,0.0,56.0
63,2024-04-04,49,34,3,34.58,7.0,416.92,7.0
63,2024-04-05,40,34,3,34.58,9.0,539.21,4.444444444444445
63,2024-04-06,36,34,3,34.58,4.0,244.84,9.0
63,2024-04-07,36,34,3,34.58,0.0,0.0,36.0
63,2024-04-08,128,34,3,34.58,4.0,233.68,32.0
63,2024-04-09,128,34,3,34.58,0.0,0.0,128.0
63,2024-04-10,121,34,3,34.58,7.0,411.81,17.285714285714285
63,2024-04-11,121,34,3,34.58,0.0,0.0,121.0
63,2024-04-12,108,34,3,34.58,13.0,787.8199999999999,8.307692307692308
63,2024-04-13,104,34,3,34.58,4.0,243.36,26.0
63,2024-04-14,104,34,3,34.58,0.0,0.0,104.0
63,2024-04-15,101,34,3,34.58,3.0,177.27,33.666666666666664
63,2024-04-16,101,34,3,34.58,0.0,0.0,101.0
63,2024-04-17,91,34,3,34.58,10.0,594.83,9.1
63,2024-04-18,82,34,3,34.58,9.0,532.62,9.11111111111111
63,2024-04-19,72,34,3,34.58,10.0,587.86,7.2
63,2024-04-20,69,34,3,34.58,3.0,176.1,23.0
63,2024-04-21,53,34,3,34.58,16.0,967.9,3.3125
63,2024-04-22,53,34,3,34.58,0.0,0.0,53.0
63,2024-04-23,53,34,3,34.58,0.0,0.0,53.0
63,2024-04-24,44,34,3,34.58,9.0,531.69,4.888888888888889
63,2024-04-25,44,34,3,34.58,0.0,0.0,44.0
63,2024-04-26,37,34,3,34.58,7.0,418.98,5.285714285714286
63,2024-04-27,89,34,3,34.58,8.0,484.11,11.125
63,2024-04-28,89,34,3,34.58,0.0,0.0,89.0
63,2024-04-29,79,34,3,34.58,10.0,611.8,7.9
63,2024-04-30,79,34,3,34.58,0.0,0.0,79.0
63,2024-05-01,74,34,3,34.58,5.0,293.35,14.8
63,2024-05-02,74,34,3,34.58,0.0,0.0,74.0
63,2024-05-03,74,34,3,34.58,0.0,0.0,74.0
63,2024-05-04,72,34,3,34.58,2.0,116.98,36.0
63,2024-05-05,72,34,3,34.58,0.0,0.0,72.0
63,2024-05-06,66,34,3,34.58,6.0,366.3,11.0
63,2024-05-07,58,34,3,34.58,8.0,481.24,7.25
63,2024-05-08,52,34,3,34.58,6.0,356.4,8.666666666666666
63,2024-05-09,48,34,3,34.58,4.0,244.24,12.0
63,2024-05-10,47,34,3,34.58,1.0,58.71,47.0
63,2024-05-11,47,34,3,34.58,0.0,0.0,47.0
63,2024-05-12,44,34,3,34.58,3.0,180.72,14.666666666666666
63,2024-05-13,44,34,3,34.58,0.0,0.0,44.0
63,2024-05-14,44,34,3,34.58,0.0,0.0,44.0
63,2024-05-15,44,34,3,34.58,0.0,0.0,44.0
63,2024-05-16,39,34,3,34.58,5.0,301.85,7.8
63,2024-05-17,170,34,3,34.58,11.0,668.34,15.454545454545455
63,2024-05-18,170,34,3,34.58,0.0,0.0,170.0
63,2024-05-19,168,34,3,34.58,2.0,118.28,84.0
63,2024-05-20,168,34,3,34.58,0.0,0.0,168.0
63,2024-05-21,165,34,3,34.58,3.0,182.52,55.0
63,2024-05-22,154,34,3,34.58,11.0,663.34,14.0
63,2024-05-23,149,34,3,34.58,5.0,302.6,29.8
63,2024-05-24,145,34,3,34.58,4.0,233.36,36.25
63,2024-05-25,141,34,3,34.58,4.0,243.24,35.25
63,2024-05-26,134,34,3,34.58,7.0,415.03,19.142857142857142
63,2024-05-27,126,34,3,34.58,8.0,488.16,15.75
63,2024-05-28,126,34,3,34.58,0.0,0.0,126.0
63,2024-05-29,126,34,3,34.58,0.0,0.0,126.0
63,2024-05-30,121,34,3,34.58,5.0,305.5,24.2
63,2024-05-31,116,34,3,34.58,5.0,299.5,23.2
63,2024-06-01,104,34,3,34.58,12.0,722.4,8.666666666666666
63,2024-06-02,104,34,3,34.58,0.0,0.0,104.0
63,2024-06-03,104,34,3,34.58,0.0,0.0,104.0
63,2024-06-04,101,34,3,34.58,3.0,184.74,33.666666666666664
63,2024-06-05,96,34,3,34.58,5.0,294.45,19.2
63,2024-06-06,96,34,3,34.58,0.0,0.0,96.0
63,2024-06-07,96,34,3,34.58,0.0,0.0,96.0
63,2024-06-08,88,34,3,34.58,8.0,467.28,11.0
63,2024-06-09,83,34,3,34.58,5.0,304.65,16.6
63,2024-06-10,83,34,3,34.58,0.0,0.0,83.0
63,2024-06-11,83,34,3,34.58,0.0,0.0,83.0
63,2024-06-12,83,34,3,34.58,0.0,0.0,83.0
63,2024-06-13,83,34,3,34.58,0.0,0.0,83.0
63,2024-06-14,83,34,3,34.58,0.0,0.0,83.0
63,2024-06-15,83,34,3,34.58,0.0,0.0,83.0
63,2024-06-16,77,34,3,34.58,6.0,351.0,12.833333333333334
63,2024-06-17,77,34,3,34.58,0.0,0.0,77.0
63,2024-06-18,75,34,3,34.58,2.0,119.96,37.5
63,2024-06-19,69,34,3,34.58,6.0,367.24,11.5
63,2024-06-20,60,34,3,34.58,9.0,554.85,6.666666666666667
63,2024-06-21,60,34,3,34.58,0.0,0.0,60.0
63,2024-06-22,60,34,3,34.58,0.0,0.0,60.0
63,2024-06-23,60,34,3,34.58,0.0,0.0,60.0
63,2024-06-24,53,34,3,34.58,7.0,410.06,7.571428571428571
63,2024-06-25,53,34,3,34.58,0.0,0.0,53.0
63,2024-06-26,53,34,3,34.58,0.0,0.0,53.0
63,2024-06-27,53,34,3,34.58,0.0,0.0,53.0
63,2024-06-28,53,34,3,34.58,0.0,0.0,53.0
63,2024-06-29,53,34,3,34.58,0.0,0.0,53.0
63,2024-06-30,46,34,3,34.58,7.0,425.88,6.571428571428571
63,2024-07-01,46,34,3,34.58,0.0,0.0,46.0
63,2024-07-02,42,34,3,34.58,4.0,240.24,10.5
63,2024-07-03,166,34,3,34.58,8.0,494.08,20.75
63,2024-07-04,166,34,3,34.58,0.0,0.0,166.0
63,2024-07-05,166,34,3,34.58,0.0,0.0,166.0
63,2024-07-06,166,34,3,34.58,0.0,0.0,166.0
63,2024-07-07,157,34,3,34.58,9.0,534.24,17.444444444444443
63,2024-07-08,147,34,3,34.58,10.0,587.6,14.7
63,2024-07-09,147,34,3,34.58,0.0,0.0,147.0
63,2024-07-10,147,34,3,34.58,0.0,0.0,147.0
63,2024-07-11,141,34,3,34.58,6.0,362.43,23.5
63,2024-07-12,137,34,3,34.58,4.0,241.84,34.25
63,2024-07-13,137,34,3,34.58,0.0,0.0,137.0
63,2024-07-14,137,34,3,34.58,0.0,0.0,137.0
63,2024-07-15,132,34,3,34.58,5.0,303.85,26.4
63,2024-07-16,119,34,3,34.58,13.0,780.77,9.153846153846153
63,2024-07-17,114,34,3,34.58,5.0,298.2,22.8
63,2024-07-18,98,34,3,34.58,16.0,958.44,6.125
63,2024-07-19,88,34,3,34.58,10.0,590.87,8.8
63,2024-07-20,88,34,3,34.58,0.0,0.0,88.0
63,2024-07-21,72,34,3,34.58,16.0,952.5699999999999,4.5
63,2024-07-22,68,34,3,34.58,4.0,240.76,17.0
63,2024-07-23,68,34,3,34.58,0.0,0.0,68.0
63,2024-07-24,68,34,3,34.58,0.0,0.0,68.0
63,2024-07-25,49,34,3,34.58,19.0,1149.43,2.5789473684210527
63,2024-07-26,49,34,3,34.58,0.0,0.0,49.0
63,2024-07-27,45,34,3,34.58,4.0,240.04,11.25
63,2024-07-28,153,34,3,34.58,11.0,672.1999999999999,13.909090909090908
63,2024-07-29,153,34,3,34.58,0.0,0.0,153.0
63,2024-07-30,153,34,3,34.58,0.0,0.0,153.0
63,2024-07-31,150,34,3,34.58,3.0,176.49,50.0
63,2024-08-01,141,34,3,34.58,9.0,542.79,15.666666666666666
63,2024-08-02,141,34,3,34.58,0.0,0.0,141.0
63,2024-08-03,141,34,3,34.58,0.0,0.0,141.0
63,2024-08-04,141,34,3,34.58,0.0,0.0,141.0
63,2024-08-05,137,34,3,34.58,4.0,237.4,34.25
63,2024-08-06,130,34,3,34.58,7.0,418.05,18.571428571428573
63,2024-08-07,130,34,3,34.58,0.0,0.0,130.0
63,2024-08-08,130,34,3,34.58,0.0,0.0,130.0
63,2024-08-09,130,34,3,34.58,0.0,0.0,130.0
63,2024-08-10,127,34,3,34.58,3.0,179.1,42.333333333333336
63,2024-08-11,123,34,3,34.58,4.0,241.72,30.75
63,2024-08-12,123,34,3,34.58,0.0,0.0,123.0
63,2024-08-13,111,34,3,34.58,12.0,705.3,9.25
63,2024-08-14,111,34,3,34.58,0.0,0.0,111.0
63,2024-08-15,111,34,3,34.58,0.0,0.0,111.0
63,2024-08-16,105,34,3,34.58,6.0,351.3,17.5
63,2024-08-17,105,34,3,34.58,0.0,0.0,105.0
63,2024-08-18,105,34,3,34.58,0.0,0.0,105.0
63,2024-08-19,97,34,3,34.58,8.0,465.92,12.125
63,2024-08-20,94,34,3,34.58,3.0,177.18,31.333333333333332
63,2024-08-21,88,34,3,34.58,6.0,356.7,14.666666666666666
63,2024-08-22,82,34,3,34.58,6.0,365.92,13.666666666666666
63,2024-08-23,80,34,3,34.58,2.0,116.64,40.0
63,2024-08-24,76,34,3,34.58,4.0,233.72,19.0
63,2024-08-25,76,34,3,34.58,0.0,0.0,76.0
63,2024-08-26,71,34,3,34.58,5.0,307.81,14.2
63,2024-08-27,71,34,3,34.58,0.0,0.0,71.0
63,2024-08-28,71,34,3,34.58,0.0,0.0,71.0
63,2024-08-29,57,34,3,34.58,14.0,816.76,4.071428571428571
63,2024-08-30,57,34,3,34.58,0.0,0.0,57.0
63,2024-08-31,51,34,3,34.58,6.0,354.66,8.5
63,2024-09-01,39,34,3,34.58,12.0,724.62,3.25
63,2024-09-02,39,34,3,34.58,0.0,0.0,39.0
63,2024-09-03,139,34,3,34.58,14.0,845.1400000000001,9.928571428571429
63,2024-09-04,139,34,3,34.58,0.0,0.0,139.0
63,2024-09-05,131,34,3,34.58,8.0,488.89,16.375
63,2024-09-06,131,34,3,34.58,0.0,0.0,131.0
63,2024-09-07,123,34,3,34.58,8.0,475.09,15.375
63,2024-09-08,123,34,3,34.58,0.0,0.0,123.0
63,2024-09-09,118,34,3,34.58,5.0,297.5,23.6
63,2024-09-10,117,34,3,34.58,1.0,58.72,117.0
63,2024-09-11,111,34,3,34.58,6.0,352.5,18.5
63,2024-09-12,108,34,3,34.58,3.0,177.78,36.0
63,2024-09-13,106,34,3,34.58,2.0,122.66,53.0
63,2024-09-14,106,34,3,34.58,0.0,0.0,106.0
63,2024-09-15,105,34,3,34.58,1.0,58.74,105.0
63,2024-09-16,97,34,3,34.58,8.0,477.59999999999997,12.125
63,2024-09-17,93,34,3,34.58,4.0,236.76,23.25
63,2024-09-18,78,34,3,34.58,15.0,901.56,5.2
63,2024-09-19,78,34,3,34.58,0.0,0.0,78.0
63,2024-09-20,66,34,3,34.58,12.0,707.76,5.5
63,2024-09-21,66,34,3,34.58,0.0,0.0,66.0
63,2024-09-22,57,34,3,34.58,9.0,541.75,6.333333333333333
63,2024-09-23,39,34,3,34.58,18.0,1061.28,2.1666666666666665
63,2024-09-24,133,34,3,34.58,9.0,535.6600000000001,14.777777777777779
63,2024-09-25,133,34,3,34.58,0.0,0.0,133.0
63,2024-09-26,133,34,3,34.58,0.0,0.0,133.0
63,2024-09-27,105,34,3,34.58,28.0,1704.92,3.75
63,2024-09-28,88,34,3,34.58,17.0,1015.76,5.176470588235294
63,2024-09-29,88,34,3,34.58,0.0,0.0,88.0
63,2024-09-30,88,34,3,34.58,0.0,0.0,88.0
63,2024-10-01,88,34,3,34.58,0.0,0.0,88.0
63,2024-10-02,82,34,3,34.58,6.0,362.56,13.666666666666666
63,2024-10-03,76,34,3,34.58,6.0,361.56,12.666666666666666
63,2024-10-04,72,34,3,34.58,4.0,238.68,18.0
63,2024-10-05,66,34,3,34.58,6.0,352.2,11.0
63,2024-10-06,66,34,3,34.58,0.0,0.0,66.0
63,2024-10-07,66,34,3,34.58,0.0,0.0,66.0
63,2024-10-08,64,34,3,34.58,2.0,116.72,32.0
63,2024-10-09,64,34,3,34.58,0.0,0.0,64.0
63,2024-10-10,57,34,3,34.58,7.0,425.11,8.142857142857142
63,2024-10-11,48,34,3,34.58,9.0,537.57,5.333333333333333
63,2024-10-12,39,34,3,34.58,9.0,544.26,4.333333333333333
63,2024-10-13,39,34,3,34.58,0.0,0.0,39.0
63,2024-10-14,165,34,3,34.58,12.0,721.4000000000001,13.75
63,2024-10-15,156,34,3,34.58,9.0,533.47,17.333333333333332
63,2024-10-16,156,34,3,34.58,0.0,0.0,156.0
63,2024-10-17,154,34,3,34.58,2.0,119.3,77.0
63,2024-10-18,154,34,3,34.58,0.0,0.0,154.0
63,2024-10-19,154,34,3,34.58,0.0,0.0,154.0
63,2024-10-20,154,34,3,34.58,0.0,0.0,154.0
63,2024-10-21,144,34,3,34.58,10.0,597.86,14.4
63,2024-10-22,144,34,3,34.58,0.0,0.0,144.0
63,2024-10-23,144,34,3,34.58,0.0,0.0,144.0
63,2024-10-24,138,34,3,34.58,6.0,369.84000000000003,23.0
63,2024-10-25,132,34,3,34.58,6.0,361.08,22.0
63,2024-10-26,132,34,3,34.58,0.0,0.0,132.0
63,2024-10-27,132,34,3,34.58,0.0,0.0,132.0
63,2024-10-28,132,34,3,34.58,0.0,0.0,132.0
63,2024-10-29,132,34,3,34.58,0.0,0.0,132.0
63,2024-10-30,124,34,3,34.58,8.0,472.72,15.5
63,2024-10-31,124,34,3,34.58,0.0,0.0,124.0
63,2024-11-01,115,34,3,34.58,9.0,532.98,12.777777777777779
63,2024-11-02,104,34,3,34.58,11.0,672.56,9.454545454545455
63,2024-11-03,97,34,3,34.58,7.0,419.93,13.857142857142858
63,2024-11-04,97,34,3,34.58,0.0,0.0,97.0
63,2024-11-05,97,34,3,34.58,0.0,0.0,97.0
63,2024-11-06,91,34,3,34.58,6.0,354.6,15.166666666666666
63,2024-11-07,88,34,3,34.58,3.0,177.06,29.333333333333332
63,2024-11-08,88,34,3,34.58,0.0,0.0,88.0
63,2024-11-09,88,34,3,34.58,0.0,0.0,88.0
63,2024-11-10,88,34,3,34.58,0.0,0.0,88.0
63,2024-11-11,88,34,3,34.58,0.0,0.0,88.0
63,2024-11-12,84,34,3,34.58,4.0,234.92,21.0
63,2024-11-13,81,34,3,34.58,3.0,185.19,27.0
63,2024-11-14,56,34,3,34.58,25.0,1469.8,2.24
63,2024-11-15,52,34,3,34.58,4.0,240.6,13.0
63,2024-11-16,52,34,3,34.58,0.0,0.0,52.0
63,2024-11-17,128,34,3,34.58,23.0,1378.02,5.565217391304348
63,2024-11-18,127,34,3,34.58,1.0,60.74,127.0
63,2024-11-19,127,34,3,34.58,0.0,0.0,127.0
63,2024-11-20,109,34,3,34.58,18.0,1082.24,6.055555555555555
63,2024-11-21,104,34,3,34.58,5.0,306.0,20.8
63,2024-11-22,94,34,3,34.58,10.0,600.5,9.4
63,2024-11-23,94,34,3,34.58,0.0,0.0,94.0
63,2024-11-24,94,34,3,34.58,0.0,0.0,94.0
63,2024-11-25,94,34,3,34.58,0.0,0.0,94.0
63,2024-11-26,92,34,3,34.58,2.0,119.62,46.0
63,2024-11-27,92,34,3,34.58,0.0,0.0,92.0
63,2024-11-28,80,34,3,34.58,12.0,718.62,6.666666666666667
63,2024-11-29,77,34,3,34.58,3.0,184.17,25.666666666666668
63,2024-11-30,77,34,3,34.58,0.0,0.0,77.0
63,2024-12-01,72,34,3,34.58,5.0,307.8,14.4
63,2024-12-02,72,34,3,34.58,0.0,0.0,72.0
63,2024-12-03,62,34,3,34.58,10.0,614.0,6.2
63,2024-12-04,60,34,3,34.58,2.0,118.44,30.0
63,2024-12-05,57,34,3,34.58,3.0,181.32,19.0
63,2024-12-06,57,34,3,34.58,0.0,0.0,57.0
63,2024-12-07,57,34,3,34.58,0.0,0.0,57.0
63,2024-12-08,46,34,3,34.58,11.0,674.13,4.181818181818182
63,2024-12-09,46,34,3,34.58,0.0,0.0,46.0
63,2024-12-10,43,34,3,34.58,3.0,179.82,14.333333333333334
63,2024-12-11,43,34,3,34.58,0.0,0.0,43.0
63,2024-12-12,43,34,3,34.58,0.0,0.0,43.0
63,2024-12-13,37,34,3,34.58,6.0,353.64,6.166666666666667
63,2024-12-14,112,34,3,34.58,5.0,292.2,22.4
63,2024-12-15,107,34,3,34.58,5.0,303.25,21.4
63,2024-12-16,101,34,3,34.58,6.0,358.14,16.833333333333332
63,2024-12-17,101,34,3,34.58,0.0,0.0,101.0
63,2024-12-18,98,34,3,34.58,3.0,183.72,32.666666666666664
63,2024-12-19,88,34,3,34.58,10.0,590.72,8.8
63,2024-12-20,86,34,3,34.58,2.0,118.26,43.0
63,2024-12-21,79,34,3,34.58,7.0,423.89,11.285714285714286
63,2024-12-22,75,34,3,34.58,4.0,244.68,18.75
63,2024-12-23,75,34,3,34.58,0.0,0.0,75.0
63,2024-12-24,65,34,3,34.58,10.0,594.6,6.5
63,2024-12-25,65,34,3,34.58,0.0,0.0,65.0
63,2024-12-26,65,34,3,34.58,0.0,0.0,65.0
63,2024-12-27,65,34,3,34.58,0.0,0.0,65.0
63,2024-12-28,59,34,3,34.58,6.0,362.04,9.833333333333334
63,2024-12-29,59,34,3,34.58,0.0,0.0,59.0
63,2024-12-30,54,34,3,34.58,5.0,306.05,10.8
64,2024-01-01,86,26,3,30.44,0.0,0.0,86.0
64,2024-01-02,86,26,3,30.44,0.0,0.0,86.0
64,2024-01-03,70,26,3,30.44,16.0,689.22,4.375
64,2024-01-04,60,26,3,30.44,10.0,418.71999999999997,6.0
64,2024-01-05,53,26,3,30.44,7.0,309.4,7.571428571428571
64,2024-01-06,48,26,3,30.44,5.0,217.1,9.6
64,2024-01-07,42,26,3,30.44,6.0,259.98,7.0
64,2024-01-08,42,26,3,30.44,0.0,0.0,42.0
64,2024-01-09,33,26,3,30.44,9.0,395.49,3.6666666666666665
64,2024-01-10,29,26,3,30.44,4.0,172.56,7.25
64,2024-01-11,165,26,3,30.44,5.0,211.0,33.0
64,2024-01-12,156,26,3,30.44,9.0,382.44,17.333333333333332
64,2024-01-13,156,26,3,30.44,0.0,0.0,156.0
64,2024-01-14,149,26,3,30.44,7.0,304.01,21.285714285714285
64,2024-01-15,149,26,3,30.44,0.0,0.0,149.0
64,2024-01-16,149,26,3,30.44,0.0,0.0,149.0
64,2024-01-17,138,26,3,30.44,11.0,469.04,12.545454545454545
64,2024-01-18,126,26,3,30.44,12.0,510.12,10.5
64,2024-01-19,126,26,3,30.44,0.0,0.0,126.0
64,2024-01-20,120,26,3,30.44,6.0,251.88,20.0
64,2024-01-21,120,26,3,30.44,0.0,0.0,120.0
64,2024-01-22,110,26,3,30.44,10.0,441.9,11.0
64,2024-01-23,110,26,3,30.44,0.0,0.0,110.0
64,2024-01-24,102,26,3,30.44,8.0,350.12,12.75
64,2024-01-25,97,26,3,30.44,5.0,213.7,19.4
64,2024-01-26,92,26,3,30.44,5.0,220.95,18.4
64,2024-01-27,92,26,3,30.44,0.0,0.0,92.0
64,2024-01-28,84,26,3,30.44,8.0,341.32,10.5
64,2024-01-29,81,26,3,30.44,3.0,127.44,27.0
64,2024-01-30,73,26,3,30.44,8.0,343.12,9.125
64,2024-01-31,73,26,3,30.44,0.0,0.0,73.0
64,2024-02-01,69,26,3,30.44,4.0,167.2,17.25
64,2024-02-02,69,26,3,30.44,0.0,0.0,69.0
64,2024-02-03,69,26,3,30.44,0.0,0.0,69.0
64,2024-02-04,69,26,3,30.44,0.0,0.0,69.0
64,2024-02-05,69,26,3,30.44,0.0,0.0,69.0
64,2024-02-06,67,26,3,30.44,2.0,84.8,33.5
64,2024-02-07,67,26,3,30.44,0.0,0.0,67.0
64,2024-02-08,54,26,3,30.44,13.0,558.45,4.153846153846154
64,2024-02-09,50,26,3,30.44,4.0,176.36,12.5
64,2024-02-10,46,26,3,30.44,4.0,172.52,11.5
64,2024-02-11,34,26,3,30.44,12.0,525.84,2.8333333333333335
64,2024-02-12,34,26,3,30.44,0.0,0.0,34.0
64,2024-02-13,28,26,3,30.44,6.0,265.02,4.666666666666667
64,2024-02-14,28,26,3,30.44,0.0,0.0,28.0
64,2024-02-15,28,26,3,30.44,0.0,0.0,28.0
64,2024-02-16,28,26,3,30.44,0.0,0.0,28.0
64,2024-02-17,125,26,3,30.44,6.0,257.1,20.833333333333332
64,2024-02-18,114,26,3,30.44,11.0,469.1,10.363636363636363
64,2024-02-19,114,26,3,30.44,0.0,0.0,114.0
64,2024-02-20,114,26,3,30.44,0.0,0.0,114.0
64,2024-02-21,114,26,3,30.44,0.0,0.0,114.0
