product_id,date,daily_quantity_sold,daily_revenue
41,2024-12-20,14,338.73
41,2024-12-21,2,47.66
41,2024-12-22,9,213.3
41,2024-12-23,6,146.34
41,2024-12-25,3,73.47
41,2024-12-26,5,118.2
41,2024-12-27,8,187.76
42,2024-01-01,6,126.24
42,2024-01-02,3,64.56
42,2024-01-03,1,20.49
42,2024-01-04,6,126.54
42,2024-01-05,6,123.3
42,2024-01-07,5,102.65
42,2024-01-11,5,102.7
42,2024-01-12,18,375.98
42,2024-01-13,1,21.31
42,2024-01-14,6,124.26
42,2024-01-16,13,273.36
42,2024-01-17,9,192.12
42,2024-01-18,14,292.09000000000003
42,2024-01-19,7,149.71
42,2024-01-21,4,85.04
42,2024-01-23,1,21.04
42,2024-01-24,1,20.75
42,2024-01-26,14,296.32
42,2024-01-27,13,269.26
42,2024-01-30,5,104.7
42,2024-01-31,12,250.88
42,2024-02-01,3,64.5
42,2024-02-02,6,127.38000000000001
42,2024-02-03,7,150.01
42,2024-02-07,6,127.02
42,2024-02-08,4,84.28
42,2024-02-09,5,102.3
42,2024-02-11,7,149.09
42,2024-02-13,12,252.75
42,2024-02-14,10,215.5
42,2024-02-15,1,20.57
42,2024-02-16,6,125.46
42,2024-02-18,14,293.36
42,2024-02-20,6,128.04
42,2024-02-21,6,125.2
42,2024-02-22,4,85.0
42,2024-02-23,17,364.03
42,2024-02-24,6,128.16
42,2024-02-29,8,164.57
42,2024-03-02,16,337.33000000000004
42,2024-03-04,0,0.0
42,2024-03-06,3,62.1
42,2024-03-07,11,227.48000000000002
42,2024-03-10,11,228.14
42,2024-03-12,12,253.85999999999999
42,2024-03-18,7,145.69
42,2024-03-22,11,230.67
42,2024-03-24,5,104.55
42,2024-04-01,7,145.57
42,2024-04-02,3,64.41
42,2024-04-04,13,279.64
42,2024-04-06,8,168.56
42,2024-04-07,4,82.5
42,2024-04-08,14,291.48
42,2024-04-09,6,129.66
42,2024-04-12,5,103.1
42,2024-04-13,3,62.67
42,2024-04-14,14,294.53
42,2024-04-15,5,104.4
42,2024-04-16,12,248.47
42,2024-04-17,4,85.0
42,2024-04-18,1,21.02
42,2024-04-21,20,421.15
42,2024-04-22,4,84.2
42,2024-04-27,9,189.26
42,2024-04-28,6,127.26
42,2024-05-01,6,123.9
42,2024-05-03,23,478.81999999999994
42,2024-05-05,6,129.35999999999999
42,2024-05-11,3,63.15
42,2024-05-16,7,144.01999999999998
42,2024-05-18,8,165.12
42,2024-05-19,9,185.79
42,2024-05-20,13,273.65
42,2024-05-22,8,165.84
42,2024-05-24,9,185.85
42,2024-05-25,17,355.35999999999996
42,2024-05-26,6,124.86
42,2024-05-27,10,211.62
42,2024-05-28,9,185.06
42,2024-06-01,6,124.26
42,2024-06-02,4,82.96
42,2024-06-05,1,20.5
42,2024-06-06,7,144.76
42,2024-06-07,10,210.32
42,2024-06-08,6,128.56
42,2024-06-11,8,171.04
42,2024-06-13,10,210.32
42,2024-06-17,7,145.72
42,2024-06-18,4,85.28
42,2024-06-28,12,251.09
42,2024-06-29,14,290.92
42,2024-06-30,7,147.31
42,2024-07-01,21,432.24
42,2024-07-09,2,42.12
42,2024-07-11,6,125.76
42,2024-07-13,6,122.88
42,2024-07-15,10,207.26
42,2024-07-16,10,211.0
42,2024-07-17,10,206.4
42,2024-07-18,6,124.02
42,2024-07-21,10,209.60000000000002
42,2024-07-26,8,163.12
42,2024-07-28,4,81.64
42,2024-07-29,3,63.87
42,2024-08-01,4,84.8
42,2024-08-04,12,251.25
42,2024-08-14,5,107.15
42,2024-08-16,3,61.98
42,2024-08-17,4,82.92
42,2024-08-18,5,106.9
42,2024-08-20,5,107.95
42,2024-08-22,8,165.76
42,2024-08-23,5,103.0
42,2024-08-24,5,103.8
42,2024-08-25,5,102.2
42,2024-08-27,9,191.45999999999998
42,2024-08-31,17,355.65
42,2024-09-01,13,279.59000000000003
42,2024-09-03,18,377.16999999999996
42,2024-09-04,6,126.30000000000001
42,2024-09-05,12,249.48000000000002
42,2024-09-06,2,41.34
42,2024-09-09,3,63.36
42,2024-09-11,7,148.54
42,2024-09-13,7,149.66
42,2024-09-19,7,150.22
42,2024-09-20,15,321.87
42,2024-09-21,11,226.7
42,2024-09-22,9,184.98
42,2024-09-23,10,206.86
42,2024-09-26,5,105.2
42,2024-09-27,5,103.65
42,2024-09-30,5,101.8
42,2024-10-01,21,434.56
42,2024-10-03,2,42.26
42,2024-10-07,13,272.51
42,2024-10-10,6,124.37
42,2024-10-14,4,81.84
42,2024-10-15,5,107.0
42,2024-10-16,8,163.12
42,2024-10-17,4,83.16
42,2024-10-19,7,143.15
42,2024-10-27,7,145.32
42,2024-10-28,15,317.46000000000004
42,2024-10-30,4,81.52
42,2024-11-01,15,318.2
42,2024-11-05,8,171.34
42,2024-11-07,5,104.25
42,2024-11-08,17,354.3
42,2024-11-09,23,484.45
42,2024-11-11,9,183.6
42,2024-11-12,5,104.2
42,2024-11-16,4,81.72
42,2024-11-17,2,42.86
42,2024-11-18,7,150.57
42,2024-11-19,6,126.12
42,2024-11-20,7,145.2
42,2024-11-21,5,107.9
42,2024-11-22,6,125.20000000000002
42,2024-11-23,14,285.54
42,2024-11-24,10,207.7
42,2024-11-27,8,169.16
42,2024-11-28,20,423.93
42,2024-11-29,5,103.4
42,2024-12-03,9,193.27
42,2024-12-05,7,145.13
42,2024-12-06,10,206.55
42,2024-12-08,7,142.73
42,2024-12-09,3,61.47
42,2024-12-12,8,171.52
42,2024-12-13,3,63.03
42,2024-12-14,15,318.6
42,2024-12-16,13,266.63
42,2024-12-17,13,271.9
42,2024-12-18,3,63.93
42,2024-12-19,12,251.72
42,2024-12-20,11,229.62
42,2024-12-23,11,228.84
42,2024-12-25,15,319.72
42,2024-12-26,5,107.15
42,2024-12-29,4,81.52
42,2024-12-30,2,42.76
43,2024-01-02,10,107.1
43,2024-01-04,4,40.96
43,2024-01-06,12,126.86999999999999
43,2024-01-11,6,63.24
43,2024-01-12,7,71.96
43,2024-01-14,6,62.400000000000006
43,2024-01-15,4,42.2
43,2024-01-16,8,84.0
43,2024-01-18,9,95.81
43,2024-01-22,13,136.63
43,2024-01-24,15,159.07999999999998
43,2024-01-26,6,61.38
43,2024-01-29,4,42.15
43,2024-01-30,4,42.88
43,2024-02-02,5,52.85
43,2024-02-04,20,207.37
43,2024-02-05,8,82.16
43,2024-02-07,8,84.69
43,2024-02-09,13,137.0
43,2024-02-10,5,51.35
43,2024-02-11,10,106.94999999999999
43,2024-02-17,15,156.17
43,2024-02-19,10,104.9
43,2024-02-22,7,73.76
43,2024-02-25,7,75.04
43,2024-03-04,5,51.7
43,2024-03-05,3,31.23
43,2024-03-07,5,51.85
43,2024-03-08,2,20.7
43,2024-03-09,6,62.34
43,2024-03-10,9,95.41
43,2024-03-11,4,41.24
43,2024-03-13,3,31.62
43,2024-03-14,7,74.06
43,2024-03-15,3,32.55
43,2024-03-20,10,103.19
43,2024-03-21,7,73.02000000000001
43,2024-03-24,5,53.6
43,2024-03-25,11,116.0
43,2024-03-27,6,63.24
43,2024-03-29,12,126.8
43,2024-03-31,6,63.66
43,2024-04-04,13,137.03
43,2024-04-06,9,94.59
43,2024-04-07,7,71.68
43,2024-04-09,6,61.38
43,2024-04-10,3,31.92
43,2024-04-12,7,73.85
43,2024-04-13,7,75.95
43,2024-04-14,6,61.68
43,2024-04-15,7,72.49000000000001
43,2024-04-16,6,64.32
43,2024-04-17,5,52.25
43,2024-04-18,6,62.28
43,2024-04-20,8,82.24
43,2024-04-22,4,42.84
43,2024-04-23,10,106.0
43,2024-04-24,3,31.92
43,2024-04-27,4,41.6
43,2024-04-30,5,51.449999999999996
43,2024-05-01,2,21.4
43,2024-05-03,4,42.16
43,2024-05-05,8,83.68
43,2024-05-06,9,94.05
43,2024-05-07,5,52.05
43,2024-05-11,4,43.32
43,2024-05-14,6,65.04
43,2024-05-16,13,135.28
43,2024-05-17,4,43.24
43,2024-05-18,5,52.28
43,2024-05-24,6,61.68
43,2024-05-27,11,113.09
43,2024-05-28,0,0.0
43,2024-05-29,5,52.4
43,2024-06-04,6,64.02
43,2024-06-06,2,20.78
43,2024-06-11,3,30.69
43,2024-06-12,16,170.22000000000003
43,2024-06-16,14,145.92000000000002
43,2024-06-17,15,159.99
43,2024-06-21,4,41.04
43,2024-06-22,6,61.62
43,2024-06-23,6,64.26
43,2024-06-25,7,75.67
43,2024-06-27,4,42.48
43,2024-07-01,13,135.1
43,2024-07-04,10,105.9
43,2024-07-05,8,83.2
43,2024-07-06,14,148.96
43,2024-07-10,12,126.75
43,2024-07-12,5,51.550000000000004
43,2024-07-13,7,75.11
43,2024-07-16,14,146.48000000000002
43,2024-07-17,2,20.96
43,2024-07-19,8,84.56
43,2024-07-20,12,125.39999999999999
43,2024-07-21,7,72.66
43,2024-07-25,19,198.57
43,2024-07-26,4,43.08
43,2024-07-29,8,83.44
43,2024-08-04,4,41.4
43,2024-08-06,2,20.64
43,2024-08-07,7,73.85
43,2024-08-08,13,136.65
43,2024-08-09,5,52.1
43,2024-08-11,4,42.56
43,2024-08-15,7,73.93
43,2024-08-16,2,21.4
43,2024-08-18,5,51.35
43,2024-08-21,9,94.86
43,2024-08-22,24,253.56
43,2024-08-24,17,178.47
43,2024-08-27,10,103.95
43,2024-08-28,17,177.38
43,2024-08-31,8,85.12
43,2024-09-03,10,106.54
43,2024-09-07,2,21.66
43,2024-09-08,11,117.03999999999999
43,2024-09-11,6,61.86
43,2024-09-12,7,72.1
43,2024-09-13,9,95.4
43,2024-09-18,10,104.85
43,2024-09-21,11,113.97999999999999
43,2024-09-22,6,63.24
43,2024-09-24,4,41.52
43,2024-09-27,4,42.56
43,2024-09-28,2,20.64
43,2024-09-30,6,63.84
43,2024-10-04,7,75.03
43,2024-10-05,0,0.0
43,2024-10-06,7,75.74
43,2024-10-09,5,51.7
43,2024-10-10,5,54.1
43,2024-10-13,4,41.16
43,2024-10-15,7,71.82
43,2024-10-16,9,93.42
43,2024-10-19,10,104.06
43,2024-10-22,4,43.32
43,2024-10-23,5,52.95
43,2024-10-24,3,31.89
43,2024-10-25,10,107.25
43,2024-10-26,2,21.56
43,2024-10-29,2,21.7
43,2024-10-30,3,31.2
43,2024-10-31,22,232.82
43,2024-11-02,9,95.18
43,2024-11-03,12,123.36
43,2024-11-04,16,169.22
43,2024-11-07,4,40.92
43,2024-11-11,6,63.0
43,2024-11-18,1,10.39
43,2024-11-19,12,126.87
43,2024-11-20,7,75.81
43,2024-11-21,3,32.52
43,2024-11-22,8,86.48
43,2024-11-23,4,43.24
43,2024-11-29,5,54.0
43,2024-11-30,16,170.05
43,2024-12-02,1,10.61
43,2024-12-14,8,85.26
43,2024-12-17,5,53.5
43,2024-12-18,12,127.39999999999999
43,2024-12-23,7,73.2
43,2024-12-24,3,31.26
43,2024-12-27,6,63.18
44,2024-01-02,7,445.64
44,2024-01-08,5,318.95
44,2024-01-10,8,524.5
44,2024-01-12,2,127.38
44,2024-01-14,18,1179.8000000000002
44,2024-01-15,13,846.54
44,2024-01-16,12,778.55
44,2024-01-18,5,331.1
44,2024-01-21,4,255.36
44,2024-01-22,4,253.76
44,2024-01-24,7,446.67
44,2024-01-26,5,323.25
44,2024-01-30,16,1027.06
44,2024-01-31,5,321.15
44,2024-02-02,16,1038.28
44,2024-02-04,16,1046.34
44,2024-02-07,7,465.08
44,2024-02-09,3,194.34
44,2024-02-10,4,263.84
44,2024-02-14,2,127.44
44,2024-02-27,8,519.1
44,2024-03-01,4,254.88
44,2024-03-02,10,646.5
44,2024-03-05,16,1034.74
44,2024-03-08,12,773.33
44,2024-03-12,6,383.76
44,2024-03-14,6,392.94
44,2024-03-18,4,257.76
44,2024-03-21,15,988.6500000000001
44,2024-03-22,6,397.98
44,2024-03-24,10,645.55
44,2024-03-28,5,328.9
44,2024-03-29,10,661.14
44,2024-03-30,22,1419.02
44,2024-04-01,7,442.33
44,2024-04-03,5,314.6
44,2024-04-06,12,763.95
44,2024-04-07,5,333.0
44,2024-04-09,7,460.48
44,2024-04-10,6,389.66999999999996
44,2024-04-12,8,521.54
44,2024-04-15,7,445.98
44,2024-04-19,5,320.55
44,2024-04-20,14,913.0799999999999
44,2024-04-22,12,776.86
44,2024-04-25,7,464.17
44,2024-05-01,12,778.38
44,2024-05-03,4,253.16
44,2024-05-06,4,255.08
44,2024-05-08,4,262.88
44,2024-05-09,6,391.5
44,2024-05-15,11,712.21
44,2024-05-20,4,253.52
44,2024-05-21,18,1154.14
44,2024-05-22,7,450.1
44,2024-05-23,5,318.95
44,2024-05-29,10,658.25
44,2024-06-01,11,700.18
44,2024-06-02,6,398.28
44,2024-06-05,2,131.52
44,2024-06-18,9,575.1
44,2024-06-19,16,1036.02
44,2024-06-20,7,453.39
44,2024-06-22,9,576.72
44,2024-06-26,17,1077.6999999999998
44,2024-07-03,4,252.64
44,2024-07-04,6,396.48
44,2024-07-07,9,584.79
44,2024-07-09,5,320.9
44,2024-07-17,15,960.98
44,2024-07-18,8,522.72
44,2024-07-20,14,896.0
44,2024-07-23,8,525.12
44,2024-07-25,9,573.16
44,2024-07-28,7,463.26
44,2024-07-29,8,509.28
44,2024-08-02,9,576.98
44,2024-08-03,11,697.25
44,2024-08-05,4,262.4
44,2024-08-06,10,646.24
44,2024-08-11,7,463.82
44,2024-08-17,9,581.04
44,2024-08-22,5,320.59000000000003
44,2024-08-26,6,388.98
44,2024-08-28,12,764.4
44,2024-08-29,2,128.44
44,2024-08-30,4,258.18
44,2024-09-03,7,440.34999999999997
44,2024-09-07,11,725.13
44,2024-09-09,3,196.5
44,2024-09-10,7,455.17
44,2024-09-12,3,192.87
44,2024-09-13,3,191.76
44,2024-09-15,7,441.63
44,2024-09-16,12,786.12
44,2024-09-17,3,192.27
44,2024-09-22,10,652.06
44,2024-09-24,5,315.0
44,2024-10-02,12,758.4000000000001
44,2024-10-03,10,629.2
44,2024-10-04,6,386.4
44,2024-10-08,10,653.57
44,2024-10-10,8,513.55
44,2024-10-11,7,440.58
44,2024-10-12,2,131.68
44,2024-10-14,6,399.0
44,2024-10-17,9,566.25
44,2024-10-23,7,440.58
44,2024-10-25,2,128.84
44,2024-10-29,11,729.3
44,2024-10-31,7,443.8
44,2024-11-03,4,260.04
44,2024-11-07,5,326.8
44,2024-11-08,14,892.8599999999999
44,2024-11-10,4,263.84
44,2024-11-11,9,579.09
44,2024-11-12,6,392.16
44,2024-11-13,2,129.24
44,2024-11-15,8,527.6
44,2024-11-16,5,331.75
44,2024-11-17,5,321.65
44,2024-11-19,5,321.0
44,2024-11-20,10,648.3
44,2024-11-23,4,256.32
44,2024-11-27,3,196.05
44,2024-11-28,11,712.93
44,2024-11-30,9,577.71
44,2024-12-02,3,190.95
44,2024-12-07,5,332.25
44,2024-12-09,10,652.37
44,2024-12-11,11,709.81
44,2024-12-12,8,517.21
44,2024-12-13,16,1026.92
44,2024-12-14,3,198.99
44,2024-12-15,5,324.95
44,2024-12-16,7,455.45000000000005
44,2024-12-25,12,772.28
44,2024-12-27,5,325.85
44,2024-12-29,8,519.2
45,2024-01-01,6,64.56
45,2024-01-07,7,75.80000000000001
45,2024-01-09,9,99.45
45,2024-01-12,9,95.95
45,2024-01-13,7,75.08
45,2024-01-17,5,52.3
45,2024-01-20,8,86.89999999999999
45,2024-01-21,12,130.8
45,2024-01-23,9,97.36
45,2024-01-28,4,42.68
45,2024-01-29,3,31.8
45,2024-02-01,5,52.55
45,2024-02-02,3,31.41
45,2024-02-07,4,44.08
45,2024-02-08,10,104.75999999999999
45,2024-02-13,3,32.79
45,2024-02-25,3,31.5
45,2024-02-28,4,42.2
45,2024-03-03,11,118.0
45,2024-03-04,6,63.84
45,2024-03-07,5,53.01
45,2024-03-08,7,76.94999999999999
45,2024-03-15,5,54.21
45,2024-03-17,6,62.82
45,2024-03-18,2,22.12
45,2024-03-27,5,52.45
45,2024-03-28,9,96.82
45,2024-03-31,5,54.75
45,2024-04-05,6,66.0
45,2024-04-06,11,117.72
45,2024-04-07,3,32.1
45,2024-04-08,10,109.1
45,2024-04-12,12,130.4
45,2024-04-21,2,21.26
45,2024-04-25,13,139.66000000000003
45,2024-04-26,4,43.400000000000006
45,2024-04-27,6,62.88
45,2024-04-28,11,118.96
45,2024-05-02,6,64.86
45,2024-05-03,1,10.53
45,2024-05-05,11,117.88999999999999
45,2024-05-10,12,129.78
45,2024-05-11,3,31.59
45,2024-05-12,4,42.56
45,2024-05-15,8,85.68
45,2024-05-20,3,32.7
45,2024-05-25,4,42.8
45,2024-05-26,6,63.78
45,2024-05-29,6,64.38
45,2024-06-02,4,42.64
45,2024-06-03,6,63.94
45,2024-06-05,10,106.69999999999999
45,2024-06-07,10,105.8
45,2024-06-10,16,173.6
45,2024-06-11,5,53.8
45,2024-06-14,7,76.02
45,2024-06-17,4,42.92
45,2024-06-23,9,96.66
45,2024-06-25,15,162.4
45,2024-06-26,5,54.8
45,2024-06-27,5,53.1
45,2024-06-28,5,54.75
45,2024-06-29,7,76.16
45,2024-07-01,11,117.59
45,2024-07-02,4,44.04
45,2024-07-03,6,63.5
45,2024-07-04,6,63.54
45,2024-07-11,3,33.12
45,2024-07-14,6,64.56
45,2024-07-20,3,31.62
45,2024-07-23,3,33.12
45,2024-07-26,11,118.36000000000001
45,2024-08-01,13,140.72
45,2024-08-07,5,52.5
45,2024-08-08,1,10.64
45,2024-08-10,4,43.4
45,2024-08-11,2,21.96
45,2024-08-15,7,76.43
45,2024-08-17,5,52.85
45,2024-08-22,12,129.51
45,2024-08-23,7,74.62
45,2024-08-24,6,63.08
45,2024-08-25,1,10.87
45,2024-08-29,12,127.17
45,2024-09-10,9,98.56
45,2024-09-16,13,139.31
45,2024-09-20,3,31.65
45,2024-09-21,6,65.22
45,2024-09-25,9,98.13000000000001
45,2024-09-27,11,120.8
45,2024-09-28,4,43.96
45,2024-10-04,10,108.5
45,2024-10-05,4,41.88
45,2024-10-06,12,131.14
45,2024-10-07,4,44.16
45,2024-10-09,11,119.13000000000001
45,2024-10-10,5,52.35
45,2024-10-11,5,52.2
45,2024-10-12,6,63.3
45,2024-10-18,8,85.28
45,2024-10-22,3,32.1
45,2024-10-26,7,73.63
45,2024-10-27,9,98.91000000000001
45,2024-10-31,7,73.71
45,2024-11-02,4,42.08
45,2024-11-07,7,75.81
45,2024-11-08,2,21.78
45,2024-11-09,8,85.82
45,2024-11-10,13,140.68
45,2024-11-11,17,181.07999999999998
45,2024-11-13,5,53.4
45,2024-11-14,6,65.7
45,2024-11-18,1,10.93
45,2024-11-20,16,173.33999999999997
45,2024-11-23,5,54.65
45,2024-11-30,5,53.8
45,2024-12-01,8,83.96
45,2024-12-02,1,10.94
45,2024-12-03,10,106.2
45,2024-12-06,5,54.65
45,2024-12-09,9,97.83
45,2024-12-10,8,87.12
45,2024-12-11,12,129.84
45,2024-12-13,1,10.62
45,2024-12-22,13,142.37
45,2024-12-25,8,83.76
45,2024-12-27,8,84.4
45,2024-12-28,10,107.4
46,2024-01-01,16,461.28
46,2024-01-04,3,84.63
46,2024-01-05,4,112.76
46,2024-01-06,2,56.32
46,2024-01-08,8,229.48999999999998
46,2024-01-12,6,177.36
46,2024-01-14,16,459.04
46,2024-01-19,7,204.05
46,2024-01-20,6,170.52
46,2024-01-25,5,140.55
46,2024-01-26,6,169.08
46,2024-01-27,7,198.73
46,2024-01-28,16,455.69
46,2024-01-30,5,144.4
46,2024-01-31,4,113.88
46,2024-02-01,1,29.32
46,2024-02-06,6,176.1
46,2024-02-07,8,229.52
46,2024-02-09,7,200.89
46,2024-02-10,15,440.29999999999995
46,2024-02-12,6,176.58
46,2024-02-13,3,86.31
46,2024-02-15,10,293.14
46,2024-02-16,5,147.4
46,2024-02-17,12,343.56
46,2024-02-20,6,174.42
46,2024-02-21,8,230.16
46,2024-02-22,12,345.18
46,2024-02-24,2,56.38
46,2024-02-25,5,139.75
46,2024-02-26,5,143.25
46,2024-02-27,5,146.05
46,2024-02-28,5,142.9
46,2024-02-29,6,176.88
46,2024-03-01,2,58.08
46,2024-03-02,10,291.96000000000004
46,2024-03-03,15,426.24
46,2024-03-04,5,144.85
46,2024-03-05,8,233.83999999999997
46,2024-03-06,6,175.01999999999998
46,2024-03-07,6,176.4
46,2024-03-10,15,435.16999999999996
46,2024-03-16,3,88.62
46,2024-03-17,4,118.52
46,2024-03-22,7,199.66
46,2024-03-24,7,203.48000000000002
46,2024-03-25,21,611.62
46,2024-03-26,7,199.08
46,2024-03-31,12,345.8
46,2024-04-01,11,319.36
46,2024-04-02,6,168.72
46,2024-04-03,6,170.88
46,2024-04-04,3,88.32
46,2024-04-06,4,111.88
46,2024-04-09,5,141.15
46,2024-04-12,3,85.12
46,2024-04-13,5,146.75
46,2024-04-14,7,196.21
46,2024-04-15,5,140.8
46,2024-04-16,17,493.90000000000003
46,2024-04-17,11,313.18
46,2024-04-18,12,338.08
46,2024-04-19,3,88.86
46,2024-04-20,5,141.55
46,2024-04-24,5,142.65
46,2024-04-25,6,168.16
46,2024-04-27,3,86.37
46,2024-04-29,11,320.64
46,2024-04-30,15,437.87
46,2024-05-01,11,313.21000000000004
46,2024-05-03,7,196.91
46,2024-05-06,6,174.72
46,2024-05-08,5,141.4
46,2024-05-13,11,316.52
46,2024-05-14,5,143.85
46,2024-05-16,13,379.1
46,2024-05-19,5,146.0
46,2024-05-21,8,224.07999999999998
46,2024-05-23,10,285.56
46,2024-05-25,5,142.85
46,2024-05-26,4,117.24
46,2024-05-27,13,373.40999999999997
46,2024-05-29,10,283.3
46,2024-05-31,15,423.72
46,2024-06-02,9,265.86
46,2024-06-03,5,140.8
46,2024-06-04,4,113.36
46,2024-06-09,15,437.72
46,2024-06-11,4,115.52
46,2024-06-12,2,56.76
46,2024-06-14,10,286.9
46,2024-06-15,4,113.72
46,2024-06-16,2,57.76
46,2024-06-17,5,144.5
46,2024-06-18,2,57.0
46,2024-06-19,4,113.2
46,2024-06-21,20,574.14
46,2024-06-22,11,313.51
46,2024-06-23,5,141.75
46,2024-06-27,3,85.59
46,2024-06-28,9,262.02
46,2024-06-29,3,86.25
46,2024-06-30,7,201.41000000000003
46,2024-07-04,8,229.68
46,2024-07-06,5,144.3
46,2024-07-07,6,175.92
46,2024-07-09,12,353.1
46,2024-07-11,13,379.33000000000004
46,2024-07-12,7,197.52
46,2024-07-13,13,373.61
46,2024-07-16,6,167.88
46,2024-07-18,10,291.75
46,2024-07-19,13,378.85
46,2024-07-20,2,56.94
46,2024-07-22,4,115.4
46,2024-07-24,9,253.8
46,2024-07-25,9,254.07
46,2024-07-28,8,228.24
46,2024-07-31,2,58.9
46,2024-08-01,5,146.15
46,2024-08-03,4,118.32
46,2024-08-04,4,114.84
46,2024-08-05,7,203.21
46,2024-08-06,5,141.3
46,2024-08-07,3,85.92
46,2024-08-08,10,284.7
46,2024-08-09,7,206.57
46,2024-08-11,2,56.88
46,2024-08-12,9,262.35
46,2024-08-13,3,87.39
46,2024-08-14,10,287.0
46,2024-08-15,5,141.2
46,2024-08-16,5,147.2
46,2024-08-19,5,148.15
46,2024-08-20,14,399.46000000000004
46,2024-08-24,7,201.25
46,2024-08-25,8,230.1
46,2024-08-28,6,175.62
46,2024-08-31,4,112.72
46,2024-09-01,10,284.74
46,2024-09-02,23,663.33
46,2024-09-03,9,262.91
46,2024-09-04,10,291.2
46,2024-09-05,15,436.83000000000004
46,2024-09-06,9,256.05
46,2024-09-07,1,29.45
46,2024-09-09,4,112.24
46,2024-09-11,5,142.7
46,2024-09-13,1,28.91
46,2024-09-16,15,428.93
46,2024-09-17,5,143.55
46,2024-09-18,12,341.58000000000004
46,2024-09-19,5,144.1
46,2024-09-22,4,112.16
46,2024-09-24,6,175.92
46,2024-09-26,5,143.6
46,2024-09-28,8,229.56
46,2024-09-29,8,225.28
46,2024-09-30,6,171.66
46,2024-10-01,4,116.84
46,2024-10-04,7,202.24
46,2024-10-05,12,339.0
46,2024-10-06,2,56.84
46,2024-10-07,10,289.71
46,2024-10-11,6,174.6
46,2024-10-12,7,200.62
46,2024-10-13,3,87.06
46,2024-10-14,11,318.42
46,2024-10-15,6,170.3
46,2024-10-16,3,85.08
46,2024-10-18,13,368.81
46,2024-10-19,6,175.68
46,2024-10-25,11,318.34
46,2024-10-26,2,56.9
46,2024-10-28,10,288.29999999999995
46,2024-10-29,11,322.82
46,2024-10-31,5,144.2
46,2024-11-01,16,455.64
46,2024-11-03,15,425.09000000000003
46,2024-11-07,6,167.82
46,2024-11-08,4,114.08
46,2024-11-09,8,231.68
46,2024-11-11,4,112.44
46,2024-11-13,8,232.08
46,2024-11-14,6,176.76
46,2024-11-15,4,113.28
46,2024-11-17,7,203.35
46,2024-11-18,11,317.08
46,2024-11-20,4,117.28
46,2024-11-21,5,142.81
46,2024-11-23,4,118.52
46,2024-11-25,14,401.17
46,2024-11-27,4,114.48
46,2024-11-28,5,141.46
46,2024-12-02,4,114.12
46,2024-12-03,3,85.86
46,2024-12-04,4,115.28
46,2024-12-05,8,228.23000000000002
46,2024-12-07,11,310.29
46,2024-12-08,5,141.6
46,2024-12-09,7,198.53
46,2024-12-11,2,59.0
46,2024-12-12,6,177.6
46,2024-12-14,4,117.16
46,2024-12-18,6,174.6
46,2024-12-19,9,259.69
46,2024-12-20,14,411.38
46,2024-12-26,2,58.24
47,2024-01-03,15,152.32
47,2024-01-06,6,60.6
47,2024-01-08,15,147.78
47,2024-01-09,5,51.15
47,2024-01-10,21,214.07999999999998
47,2024-01-11,6,58.74
47,2024-01-13,9,90.99
47,2024-01-14,13,130.26999999999998
47,2024-01-17,17,176.29000000000002
47,2024-01-18,9,92.35
47,2024-01-21,3,29.61
47,2024-01-22,11,111.08
47,2024-01-23,6,62.1
47,2024-01-26,6,60.9
47,2024-01-30,6,61.08
47,2024-01-31,4,41.56
47,2024-02-02,2,20.56
47,2024-02-06,6,61.6
47,2024-02-07,7,72.1
47,2024-02-11,3,30.42
47,2024-02-14,11,110.75
47,2024-02-15,0,0.0
47,2024-02-21,4,40.56
47,2024-02-22,13,133.05
47,2024-02-23,6,60.9
47,2024-02-25,7,71.4
47,2024-02-27,6,61.08
47,2024-02-28,9,92.65
47,2024-03-03,2,20.08
47,2024-03-04,11,111.68
47,2024-03-14,19,188.36
47,2024-03-17,3,30.06
47,2024-03-18,4,40.3
47,2024-03-19,3,29.46
47,2024-03-20,5,49.489999999999995
47,2024-03-21,11,112.64999999999999
47,2024-03-22,19,189.43
47,2024-03-23,10,103.9
47,2024-03-25,10,100.44
47,2024-03-26,5,49.65
47,2024-03-30,10,99.2
47,2024-03-31,9,91.61
47,2024-04-02,5,49.45
47,2024-04-03,3,30.24
47,2024-04-12,8,78.32
47,2024-04-18,6,58.98
47,2024-04-20,4,40.32
47,2024-04-23,7,69.73
47,2024-04-24,3,30.33
47,2024-04-25,7,69.23
47,2024-04-28,6,61.2
47,2024-04-29,6,59.46
47,2024-04-30,10,101.5
47,2024-05-06,11,111.47
47,2024-05-08,7,71.82
47,2024-05-12,15,150.95
47,2024-05-13,5,49.2
47,2024-05-16,9,89.55
47,2024-05-17,9,92.79
47,2024-05-18,3,31.17
47,2024-05-19,5,49.65
47,2024-05-20,4,40.84
47,2024-05-24,5,49.25
47,2024-05-26,11,111.60999999999999
47,2024-05-27,5,48.95
47,2024-05-28,15,151.41000000000003
47,2024-06-02,9,92.43
47,2024-06-03,15,152.37
47,2024-06-05,5,50.9
47,2024-06-07,5,50.879999999999995
47,2024-06-08,5,50.5
47,2024-06-10,10,101.34
47,2024-06-11,9,90.03999999999999
47,2024-06-16,12,118.39
47,2024-06-18,4,41.52
47,2024-06-20,3,29.4
47,2024-06-23,3,29.7
47,2024-06-25,8,81.2
