product_id,stock_on_hand,reorder_point,inventory_status,stock_ratio
42,97,42,Safe,10.78
42,97,42,Safe,97.0
42,90,42,Safe,12.86
42,80,42,Safe,8.0
42,80,42,Safe,80.0
42,73,42,Safe,10.43
42,70,42,Safe,23.33
42,70,42,Safe,70.0
42,70,42,Safe,70.0
42,62,42,Safe,7.75
42,59,42,Safe,19.67
42,44,42,Safe,2.93
42,44,42,Safe,44.0
42,118,42,Safe,9.08
42,105,42,Safe,8.08
42,102,42,Safe,34.0
42,90,42,Safe,7.5
42,79,42,Safe,7.18
42,79,42,Safe,79.0
42,79,42,Safe,79.0
42,68,42,Safe,6.18
42,68,42,Safe,68.0
42,53,42,Safe,3.53
42,48,42,Safe,9.6
42,48,42,Safe,48.0
42,48,42,Safe,48.0
42,44,42,Safe,11.0
42,97,42,Safe,48.5
43,64,58,Safe,64.0
43,111,58,Safe,11.1
43,111,58,Safe,111.0
43,107,58,Safe,26.75
43,107,58,Safe,107.0
43,95,58,Safe,7.92
43,95,58,Safe,95.0
43,95,58,Safe,95.0
43,95,58,Safe,95.0
43,95,58,Safe,95.0
43,89,58,Safe,14.83
43,82,58,Safe,11.71
43,82,58,Safe,82.0
43,76,58,Safe,12.67
43,72,58,Safe,18.0
43,64,58,Safe,8.0
43,64,58,Safe,64.0
43,147,58,Safe,16.33
43,147,58,Safe,147.0
43,147,58,Safe,147.0
43,147,58,Safe,147.0
43,134,58,Safe,10.31
43,134,58,Safe,134.0
43,119,58,Safe,7.93
43,119,58,Safe,119.0
43,113,58,Safe,18.83
43,113,58,Safe,113.0
43,113,58,Safe,113.0
43,109,58,Safe,27.25
43,105,58,Safe,26.25
43,105,58,Safe,105.0
43,105,58,Safe,105.0
43,100,58,Safe,20.0
43,100,58,Safe,100.0
43,80,58,Safe,4.0
43,72,58,Safe,9.0
43,72,58,Safe,72.0
43,64,58,Safe,8.0
43,64,58,Safe,64.0
43,113,58,Safe,8.69
43,108,58,Safe,21.6
43,98,58,Safe,9.8
43,98,58,Safe,98.0
43,98,58,Safe,98.0
43,98,58,Safe,98.0
43,98,58,Safe,98.0
43,98,58,Safe,98.0
43,83,58,Safe,5.53
43,83,58,Safe,83.0
43,73,58,Safe,7.3
43,73,58,Safe,73.0
43,73,58,Safe,73.0
43,66,58,Safe,9.43
43,66,58,Safe,66.0
43,66,58,Safe,66.0
43,59,58,Safe,8.43
43,59,58,Safe,59.0
43,59,58,Safe,59.0
43,59,58,Safe,59.0
43,59,58,Safe,59.0
43,59,58,Safe,59.0
43,59,58,Safe,59.0
43,59,58,Safe,59.0
43,149,58,Safe,29.8
43,146,58,Safe,48.67
43,146,58,Safe,146.0
43,141,58,Safe,28.2
43,139,58,Safe,69.5
43,133,58,Safe,22.17
43,124,58,Safe,13.78
43,120,58,Safe,30.0
43,120,58,Safe,120.0
43,117,58,Safe,39.0
43,110,58,Safe,15.71
43,107,58,Safe,35.67
43,107,58,Safe,107.0
43,107,58,Safe,107.0
43,107,58,Safe,107.0
43,107,58,Safe,107.0
43,97,58,Safe,9.7
43,90,58,Safe,12.86
43,90,58,Safe,90.0
43,90,58,Safe,90.0
43,85,58,Safe,17.0
43,74,58,Safe,6.73
43,74,58,Safe,74.0
43,68,58,Safe,11.33
43,68,58,Safe,68.0
43,196,58,Safe,16.33
43,196,58,Safe,196.0
43,190,58,Safe,31.67
43,190,58,Safe,190.0
43,190,58,Safe,190.0
43,190,58,Safe,190.0
43,177,58,Safe,13.62
43,177,58,Safe,177.0
43,168,58,Safe,18.67
43,161,58,Safe,23.0
43,161,58,Safe,161.0
43,155,58,Safe,25.83
43,152,58,Safe,50.67
43,152,58,Safe,152.0
43,145,58,Safe,20.71
43,138,58,Safe,19.71
43,132,58,Safe,22.0
43,125,58,Safe,17.86
43,119,58,Safe,19.83
43,114,58,Safe,22.8
43,108,58,Safe,18.0
43,108,58,Safe,108.0
43,100,58,Safe,12.5
43,100,58,Safe,100.0
43,96,58,Safe,24.0
43,86,58,Safe,8.6
43,83,58,Safe,27.67
43,83,58,Safe,83.0
43,83,58,Safe,83.0
43,79,58,Safe,19.75
43,79,58,Safe,79.0
43,79,58,Safe,79.0
43,74,58,Safe,14.8
43,72,58,Safe,36.0
43,72,58,Safe,72.0
43,68,58,Safe,17.0
43,68,58,Safe,68.0
43,60,58,Safe,7.5
43,184,58,Safe,20.44
43,179,58,Safe,35.8
43,179,58,Safe,179.0
43,179,58,Safe,179.0
43,179,58,Safe,179.0
43,175,58,Safe,43.75
43,175,58,Safe,175.0
43,175,58,Safe,175.0
43,169,58,Safe,28.17
43,169,58,Safe,169.0
43,156,58,Safe,12.0
43,152,58,Safe,38.0
43,147,58,Safe,29.4
43,147,58,Safe,147.0
43,147,58,Safe,147.0
43,147,58,Safe,147.0
43,147,58,Safe,147.0
43,147,58,Safe,147.0
43,141,58,Safe,23.5
43,141,58,Safe,141.0
43,141,58,Safe,141.0
43,130,58,Safe,11.82
43,130,58,Safe,130.0
43,125,58,Safe,25.0
43,125,58,Safe,125.0
43,125,58,Safe,125.0
43,125,58,Safe,125.0
43,125,58,Safe,125.0
43,125,58,Safe,125.0
43,119,58,Safe,19.83
43,119,58,Safe,119.0
43,117,58,Safe,58.5
43,117,58,Safe,117.0
43,117,58,Safe,117.0
43,117,58,Safe,117.0
43,117,58,Safe,117.0
43,114,58,Safe,38.0
43,98,58,Safe,6.13
43,98,58,Safe,98.0
43,98,58,Safe,98.0
43,98,58,Safe,98.0
43,84,58,Safe,6.0
43,69,58,Safe,4.6
43,69,58,Safe,69.0
43,69,58,Safe,69.0
43,69,58,Safe,69.0
43,65,58,Safe,16.25
43,59,58,Safe,9.83
43,129,58,Safe,21.5
43,129,58,Safe,129.0
43,122,58,Safe,17.43
43,122,58,Safe,122.0
43,118,58,Safe,29.5
43,118,58,Safe,118.0
43,118,58,Safe,118.0
43,118,58,Safe,118.0
43,105,58,Safe,8.08
43,105,58,Safe,105.0
43,105,58,Safe,105.0
43,95,58,Safe,9.5
43,87,58,Safe,10.88
43,73,58,Safe,5.21
43,73,58,Safe,73.0
43,73,58,Safe,73.0
43,73,58,Safe,73.0
43,61,58,Safe,5.08
43,61,58,Safe,61.0
43,168,58,Safe,33.6
43,161,58,Safe,23.0
43,161,58,Safe,161.0
43,161,58,Safe,161.0
43,147,58,Safe,10.5
43,145,58,Safe,72.5
43,145,58,Safe,145.0
43,137,58,Safe,17.13
43,125,58,Safe,10.42
43,118,58,Safe,16.86
43,118,58,Safe,118.0
43,118,58,Safe,118.0
43,118,58,Safe,118.0
43,99,58,Safe,5.21
43,95,58,Safe,23.75
43,95,58,Safe,95.0
43,95,58,Safe,95.0
43,87,58,Safe,10.88
43,87,58,Safe,87.0
43,87,58,Safe,87.0
43,87,58,Safe,87.0
43,87,58,Safe,87.0
43,87,58,Safe,87.0
43,83,58,Safe,20.75
43,83,58,Safe,83.0
43,81,58,Safe,40.5
43,74,58,Safe,10.57
43,61,58,Safe,4.69
43,92,58,Safe,18.4
43,92,58,Safe,92.0
43,88,58,Safe,22.0
43,88,58,Safe,88.0
43,88,58,Safe,88.0
43,88,58,Safe,88.0
43,81,58,Safe,11.57
43,79,58,Safe,39.5
43,79,58,Safe,79.0
43,74,58,Safe,14.8
43,74,58,Safe,74.0
43,74,58,Safe,74.0
43,65,58,Safe,7.22
43,138,58,Safe,5.75
43,138,58,Safe,138.0
43,121,58,Safe,7.12
43,121,58,Safe,121.0
43,121,58,Safe,121.0
43,111,58,Safe,11.1
43,94,58,Safe,5.53
43,94,58,Safe,94.0
43,94,58,Safe,94.0
43,86,58,Safe,10.75
43,86,58,Safe,86.0
43,86,58,Safe,86.0
43,76,58,Safe,7.6
43,76,58,Safe,76.0
43,76,58,Safe,76.0
43,76,58,Safe,76.0
43,74,58,Safe,37.0
43,63,58,Safe,5.73
43,63,58,Safe,63.0
43,63,58,Safe,63.0
43,114,58,Safe,19.0
43,107,58,Safe,15.29
43,98,58,Safe,10.89
43,98,58,Safe,98.0
43,98,58,Safe,98.0
43,98,58,Safe,98.0
43,98,58,Safe,98.0
43,88,58,Safe,8.8
43,88,58,Safe,88.0
43,88,58,Safe,88.0
43,77,58,Safe,7.0
43,71,58,Safe,11.83
43,71,58,Safe,71.0
43,67,58,Safe,16.75
43,67,58,Safe,67.0
43,67,58,Safe,67.0
43,63,58,Safe,15.75
43,61,58,Safe,30.5
43,61,58,Safe,61.0
43,185,58,Safe,30.83
43,185,58,Safe,185.0
43,185,58,Safe,185.0
43,185,58,Safe,185.0
43,178,58,Safe,25.43
43,178,58,Safe,178.0
43,171,58,Safe,24.43
43,171,58,Safe,171.0
43,171,58,Safe,171.0
43,166,58,Safe,33.2
43,161,58,Safe,32.2
43,161,58,Safe,161.0
43,161,58,Safe,161.0
43,157,58,Safe,39.25
43,157,58,Safe,157.0
43,150,58,Safe,21.43
43,141,58,Safe,15.67
43,141,58,Safe,141.0
43,141,58,Safe,141.0
43,131,58,Safe,13.1
43,131,58,Safe,131.0
43,131,58,Safe,131.0
43,127,58,Safe,31.75
43,122,58,Safe,24.4
43,119,58,Safe,39.67
43,109,58,Safe,10.9
43,107,58,Safe,53.5
43,107,58,Safe,107.0
43,107,58,Safe,107.0
43,105,58,Safe,52.5
43,102,58,Safe,34.0
43,80,58,Safe,3.64
43,80,58,Safe,80.0
43,71,58,Safe,7.89
43,59,58,Safe,4.92
43,129,58,Safe,8.06
43,129,58,Safe,129.0
43,129,58,Safe,129.0
43,125,58,Safe,31.25
43,125,58,Safe,125.0
43,125,58,Safe,125.0
43,125,58,Safe,125.0
43,119,58,Safe,19.83
43,119,58,Safe,119.0
43,119,58,Safe,119.0
43,119,58,Safe,119.0
43,119,58,Safe,119.0
43,119,58,Safe,119.0
43,119,58,Safe,119.0
43,118,58,Safe,118.0
43,106,58,Safe,8.83
43,99,58,Safe,14.14
43,96,58,Safe,32.0
43,88,58,Safe,11.0
43,84,58,Safe,21.0
43,84,58,Safe,84.0
43,84,58,Safe,84.0
43,84,58,Safe,84.0
43,84,58,Safe,84.0
43,84,58,Safe,84.0
43,79,58,Safe,15.8
43,63,58,Safe,3.94
43,63,58,Safe,63.0
43,62,58,Safe,62.0
43,62,58,Safe,62.0
43,62,58,Safe,62.0
43,62,58,Safe,62.0
43,62,58,Safe,62.0
43,62,58,Safe,62.0
43,62,58,Safe,62.0
43,62,58,Safe,62.0
43,62,58,Safe,62.0
43,62,58,Safe,62.0
43,62,58,Safe,62.0
43,62,58,Safe,62.0
43,191,58,Safe,23.88
43,191,58,Safe,191.0
43,191,58,Safe,191.0
43,186,58,Safe,37.2
43,174,58,Safe,14.5
43,174,58,Safe,174.0
43,174,58,Safe,174.0
43,174,58,Safe,174.0
43,174,58,Safe,174.0
43,167,58,Safe,23.86
43,164,58,Safe,54.67
43,164,58,Safe,164.0
43,164,58,Safe,164.0
43,158,58,Safe,26.33
43,158,58,Safe,158.0
43,158,58,Safe,158.0
43,158,58,Safe,158.0
44,94,36,Safe,94.0
44,87,36,Safe,12.43
44,87,36,Safe,87.0
44,87,36,Safe,87.0
44,87,36,Safe,87.0
44,87,36,Safe,87.0
44,87,36,Safe,87.0
44,82,36,Safe,16.4
44,82,36,Safe,82.0
44,74,36,Safe,9.25
44,74,36,Safe,74.0
44,72,36,Safe,36.0
44,72,36,Safe,72.0
44,54,36,Safe,3.0
44,41,36,Safe,3.15
44,167,36,Safe,13.92
44,167,36,Safe,167.0
44,162,36,Safe,32.4
44,162,36,Safe,162.0
44,162,36,Safe,162.0
44,158,36,Safe,39.5
44,154,36,Safe,38.5
44,154,36,Safe,154.0
44,147,36,Safe,21.0
44,147,36,Safe,147.0
44,142,36,Safe,28.4
44,142,36,Safe,142.0
44,142,36,Safe,142.0
44,142,36,Safe,142.0
44,126,36,Safe,7.88
44,121,36,Safe,24.2
44,121,36,Safe,121.0
44,105,36,Safe,6.56
44,105,36,Safe,105.0
44,89,36,Safe,5.56
44,89,36,Safe,89.0
44,89,36,Safe,89.0
44,82,36,Safe,11.71
44,82,36,Safe,82.0
44,79,36,Safe,26.33
44,75,36,Safe,18.75
44,75,36,Safe,75.0
44,75,36,Safe,75.0
44,75,36,Safe,75.0
44,73,36,Safe,36.5
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,65,36,Safe,8.13
44,65,36,Safe,65.0
44,65,36,Safe,65.0
44,61,36,Safe,15.25
44,51,36,Safe,5.1
44,51,36,Safe,51.0
44,51,36,Safe,51.0
44,93,36,Safe,5.81
44,93,36,Safe,93.0
44,93,36,Safe,93.0
44,81,36,Safe,6.75
44,81,36,Safe,81.0
44,81,36,Safe,81.0
44,81,36,Safe,81.0
44,75,36,Safe,12.5
44,75,36,Safe,75.0
44,69,36,Safe,11.5
44,69,36,Safe,69.0
44,69,36,Safe,69.0
44,69,36,Safe,69.0
44,65,36,Safe,16.25
44,65,36,Safe,65.0
44,65,36,Safe,65.0
44,50,36,Safe,3.33
44,44,36,Safe,7.33
44,44,36,Safe,44.0
44,82,36,Safe,8.2
44,82,36,Safe,82.0
44,82,36,Safe,82.0
44,82,36,Safe,82.0
44,77,36,Safe,15.4
44,67,36,Safe,6.7
44,45,36,Safe,2.05
44,45,36,Safe,45.0
44,38,36,Safe,5.43
44,38,36,Safe,38.0
44,156,36,Safe,31.2
44,156,36,Safe,156.0
44,156,36,Safe,156.0
44,144,36,Safe,12.0
44,139,36,Safe,27.8
44,139,36,Safe,139.0
44,132,36,Safe,18.86
44,126,36,Safe,21.0
44,126,36,Safe,126.0
44,118,36,Safe,14.75
44,118,36,Safe,118.0
44,118,36,Safe,118.0
44,111,36,Safe,15.86
44,111,36,Safe,111.0
44,111,36,Safe,111.0
44,111,36,Safe,111.0
44,106,36,Safe,21.2
44,92,36,Safe,6.57
44,92,36,Safe,92.0
44,80,36,Safe,6.67
44,80,36,Safe,80.0
44,80,36,Safe,80.0
44,73,36,Safe,10.43
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,61,36,Safe,5.08
44,61,36,Safe,61.0
44,57,36,Safe,14.25
44,57,36,Safe,57.0
44,57,36,Safe,57.0
44,53,36,Safe,13.25
44,53,36,Safe,53.0
44,49,36,Safe,12.25
44,43,36,Safe,7.17
44,43,36,Safe,43.0
44,43,36,Safe,43.0
44,43,36,Safe,43.0
44,43,36,Safe,43.0
44,43,36,Safe,43.0
44,68,36,Safe,6.18
44,68,36,Safe,68.0
44,68,36,Safe,68.0
44,68,36,Safe,68.0
44,68,36,Safe,68.0
44,64,36,Safe,16.0
44,46,36,Safe,2.56
44,39,36,Safe,5.57
44,160,36,Safe,32.0
44,160,36,Safe,160.0
44,160,36,Safe,160.0
44,160,36,Safe,160.0
44,160,36,Safe,160.0
44,160,36,Safe,160.0
44,150,36,Safe,15.0
44,150,36,Safe,150.0
44,150,36,Safe,150.0
44,139,36,Safe,12.64
44,133,36,Safe,22.17
44,133,36,Safe,133.0
44,133,36,Safe,133.0
44,131,36,Safe,65.5
44,131,36,Safe,131.0
44,131,36,Safe,131.0
44,131,36,Safe,131.0
44,131,36,Safe,131.0
44,131,36,Safe,131.0
44,131,36,Safe,131.0
44,131,36,Safe,131.0
44,131,36,Safe,131.0
44,131,36,Safe,131.0
44,131,36,Safe,131.0
44,131,36,Safe,131.0
44,131,36,Safe,131.0
44,122,36,Safe,13.56
44,106,36,Safe,6.63
44,99,36,Safe,14.14
44,99,36,Safe,99.0
44,90,36,Safe,10.0
44,90,36,Safe,90.0
44,90,36,Safe,90.0
44,90,36,Safe,90.0
44,73,36,Safe,4.29
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,73,36,Safe,73.0
44,69,36,Safe,17.25
44,63,36,Safe,10.5
44,63,36,Safe,63.0
44,63,36,Safe,63.0
44,54,36,Safe,6.0
44,54,36,Safe,54.0
44,49,36,Safe,9.8
44,49,36,Safe,49.0
44,49,36,Safe,49.0
44,49,36,Safe,49.0
44,49,36,Safe,49.0
44,49,36,Safe,49.0
44,49,36,Safe,49.0
44,49,36,Safe,49.0
44,179,36,Safe,11.93
44,171,36,Safe,21.38
44,171,36,Safe,171.0
44,157,36,Safe,11.21
44,157,36,Safe,157.0
44,157,36,Safe,157.0
44,149,36,Safe,18.63
44,149,36,Safe,149.0
44,140,36,Safe,15.56
44,140,36,Safe,140.0
44,140,36,Safe,140.0
44,133,36,Safe,19.0
44,125,36,Safe,15.63
44,125,36,Safe,125.0
44,125,36,Safe,125.0
44,125,36,Safe,125.0
44,116,36,Safe,12.89
44,105,36,Safe,9.55
44,105,36,Safe,105.0
44,101,36,Safe,25.25
44,91,36,Safe,9.1
44,91,36,Safe,91.0
44,91,36,Safe,91.0
44,91,36,Safe,91.0
44,91,36,Safe,91.0
44,84,36,Safe,12.0
44,84,36,Safe,84.0
44,84,36,Safe,84.0
44,84,36,Safe,84.0
44,84,36,Safe,84.0
44,84,36,Safe,84.0
44,75,36,Safe,8.33
44,75,36,Safe,75.0
44,75,36,Safe,75.0
44,75,36,Safe,75.0
44,75,36,Safe,75.0
44,70,36,Safe,14.0
44,70,36,Safe,70.0
44,70,36,Safe,70.0
44,70,36,Safe,70.0
44,64,36,Safe,10.67
44,64,36,Safe,64.0
44,52,36,Safe,4.33
44,50,36,Safe,25.0
44,46,36,Safe,11.5
44,46,36,Safe,46.0
44,46,36,Safe,46.0
44,46,36,Safe,46.0
44,39,36,Safe,5.57
44,39,36,Safe,39.0
44,39,36,Safe,39.0
44,39,36,Safe,39.0
44,171,36,Safe,15.55
44,171,36,Safe,171.0
44,168,36,Safe,56.0
44,161,36,Safe,23.0
44,161,36,Safe,161.0
44,158,36,Safe,52.67
44,155,36,Safe,51.67
44,155,36,Safe,155.0
44,148,36,Safe,21.14
44,136,36,Safe,11.33
44,133,36,Safe,44.33
44,133,36,Safe,133.0
44,133,36,Safe,133.0
44,133,36,Safe,133.0
44,133,36,Safe,133.0
44,123,36,Safe,12.3
44,123,36,Safe,123.0
44,118,36,Safe,23.6
44,118,36,Safe,118.0
44,118,36,Safe,118.0
44,118,36,Safe,118.0
44,118,36,Safe,118.0
44,118,36,Safe,118.0
44,118,36,Safe,118.0
44,118,36,Safe,118.0
44,106,36,Safe,8.83
44,96,36,Safe,9.6
44,90,36,Safe,15.0
44,90,36,Safe,90.0
44,90,36,Safe,90.0
44,90,36,Safe,90.0
44,80,36,Safe,8.0
44,80,36,Safe,80.0
44,72,36,Safe,9.0
44,65,36,Safe,9.29
44,63,36,Safe,31.5
44,63,36,Safe,63.0
44,57,36,Safe,9.5
44,57,36,Safe,57.0
44,57,36,Safe,57.0
44,48,36,Safe,5.33
44,48,36,Safe,48.0
44,48,36,Safe,48.0
44,48,36,Safe,48.0
44,48,36,Safe,48.0
44,48,36,Safe,48.0
44,41,36,Safe,5.86
44,41,36,Safe,41.0
44,39,36,Safe,19.5
44,39,36,Safe,39.0
44,39,36,Safe,39.0
44,39,36,Safe,39.0
44,64,36,Safe,5.82
44,64,36,Safe,64.0
44,57,36,Safe,8.14
44,57,36,Safe,57.0
44,57,36,Safe,57.0
44,53,36,Safe,13.25
44,53,36,Safe,53.0
44,53,36,Safe,53.0
44,53,36,Safe,53.0
44,48,36,Safe,9.6
44,115,36,Safe,8.21
44,115,36,Safe,115.0
44,111,36,Safe,27.75
44,102,36,Safe,11.33
44,96,36,Safe,16.0
44,94,36,Safe,47.0
44,94,36,Safe,94.0
44,86,36,Safe,10.75
44,81,36,Safe,16.2
44,76,36,Safe,15.2
44,76,36,Safe,76.0
44,71,36,Safe,14.2
44,61,36,Safe,6.1
44,61,36,Safe,61.0
44,61,36,Safe,61.0
44,57,36,Safe,14.25
44,57,36,Safe,57.0
44,57,36,Safe,57.0
44,57,36,Safe,57.0
44,54,36,Safe,18.0
44,43,36,Safe,3.91
44,43,36,Safe,43.0
44,148,36,Safe,16.44
44,148,36,Safe,148.0
44,145,36,Safe,48.33
44,145,36,Safe,145.0
44,145,36,Safe,145.0
44,145,36,Safe,145.0
44,145,36,Safe,145.0
44,140,36,Safe,28.0
44,140,36,Safe,140.0
44,130,36,Safe,13.0
44,130,36,Safe,130.0
44,119,36,Safe,10.82
44,111,36,Safe,13.88
44,95,36,Safe,5.94
44,92,36,Safe,30.67
44,87,36,Safe,17.4
44,80,36,Safe,11.43
44,80,36,Safe,80.0
44,80,36,Safe,80.0
44,80,36,Safe,80.0
44,80,36,Safe,80.0
44,80,36,Safe,80.0
44,80,36,Safe,80.0
44,80,36,Safe,80.0
44,80,36,Safe,80.0
44,68,36,Safe,5.67
44,68,36,Safe,68.0
44,63,36,Safe,12.6
44,63,36,Safe,63.0
44,55,36,Safe,6.88
44,55,36,Safe,55.0
45,54,22,Safe,9.0
45,54,22,Safe,54.0
45,54,22,Safe,54.0
45,54,22,Safe,54.0
45,54,22,Safe,54.0
45,54,22,Safe,54.0
45,47,22,Safe,6.71
45,47,22,Safe,47.0
45,38,22,Safe,4.22
45,38,22,Safe,38.0
45,38,22,Safe,38.0
45,29,22,Safe,3.22
45,158,22,Safe,22.57
45,158,22,Safe,158.0
45,158,22,Safe,158.0
45,158,22,Safe,158.0
45,153,22,Safe,30.6
45,153,22,Safe,153.0
45,153,22,Safe,153.0
45,145,22,Safe,18.13
45,133,22,Safe,11.08
45,133,22,Safe,133.0
45,124,22,Safe,13.78
45,124,22,Safe,124.0
45,124,22,Safe,124.0
45,124,22,Safe,124.0
45,124,22,Safe,124.0
45,120,22,Safe,30.0
45,117,22,Safe,39.0
45,117,22,Safe,117.0
45,117,22,Safe,117.0
45,112,22,Safe,22.4
45,109,22,Safe,36.33
45,109,22,Safe,109.0
45,109,22,Safe,109.0
45,109,22,Safe,109.0
45,109,22,Safe,109.0
45,105,22,Safe,26.25
45,95,22,Safe,9.5
45,95,22,Safe,95.0
45,95,22,Safe,95.0
45,95,22,Safe,95.0
45,95,22,Safe,95.0
45,92,22,Safe,30.67
45,92,22,Safe,92.0
45,92,22,Safe,92.0
45,92,22,Safe,92.0
45,92,22,Safe,92.0
45,92,22,Safe,92.0
45,92,22,Safe,92.0
45,92,22,Safe,92.0
45,92,22,Safe,92.0
45,92,22,Safe,92.0
45,92,22,Safe,92.0
45,92,22,Safe,92.0
45,89,22,Safe,29.67
45,89,22,Safe,89.0
45,89,22,Safe,89.0
45,85,22,Safe,21.25
45,85,22,Safe,85.0
45,85,22,Safe,85.0
45,85,22,Safe,85.0
45,74,22,Safe,6.73
45,68,22,Safe,11.33
45,68,22,Safe,68.0
45,68,22,Safe,68.0
45,63,22,Safe,12.6
45,56,22,Safe,8.0
45,56,22,Safe,56.0
45,56,22,Safe,56.0
45,56,22,Safe,56.0
45,56,22,Safe,56.0
45,56,22,Safe,56.0
45,56,22,Safe,56.0
45,51,22,Safe,10.2
45,51,22,Safe,51.0
45,45,22,Safe,7.5
45,43,22,Safe,21.5
45,43,22,Safe,43.0
45,43,22,Safe,43.0
45,43,22,Safe,43.0
45,43,22,Safe,43.0
45,43,22,Safe,43.0
45,43,22,Safe,43.0
45,43,22,Safe,43.0
45,43,22,Safe,43.0
45,38,22,Safe,7.6
45,29,22,Safe,3.22
45,29,22,Safe,29.0
45,29,22,Safe,29.0
45,24,22,Safe,4.8
45,24,22,Safe,24.0
45,24,22,Safe,24.0
45,24,22,Safe,24.0
45,24,22,Safe,24.0
45,130,22,Safe,21.67
45,119,22,Safe,10.82
45,116,22,Safe,38.67
45,106,22,Safe,10.6
45,106,22,Safe,106.0
45,106,22,Safe,106.0
45,106,22,Safe,106.0
45,94,22,Safe,7.83
45,94,22,Safe,94.0
45,94,22,Safe,94.0
45,94,22,Safe,94.0
45,94,22,Safe,94.0
45,94,22,Safe,94.0
45,94,22,Safe,94.0
45,94,22,Safe,94.0
45,94,22,Safe,94.0
45,92,22,Safe,46.0
45,92,22,Safe,92.0
45,92,22,Safe,92.0
45,92,22,Safe,92.0
45,79,22,Safe,6.08
45,75,22,Safe,18.75
45,69,22,Safe,11.5
45,58,22,Safe,5.27
45,58,22,Safe,58.0
45,58,22,Safe,58.0
45,58,22,Safe,58.0
45,52,22,Safe,8.67
45,51,22,Safe,51.0
45,51,22,Safe,51.0
45,40,22,Safe,3.64
45,40,22,Safe,40.0
45,40,22,Safe,40.0
45,40,22,Safe,40.0
45,40,22,Safe,40.0
45,28,22,Safe,2.33
45,25,22,Safe,8.33
45,151,22,Safe,37.75
45,151,22,Safe,151.0
45,151,22,Safe,151.0
45,143,22,Safe,17.88
45,143,22,Safe,143.0
45,143,22,Safe,143.0
45,143,22,Safe,143.0
45,143,22,Safe,143.0
45,140,22,Safe,46.67
45,140,22,Safe,140.0
45,140,22,Safe,140.0
45,140,22,Safe,140.0
45,140,22,Safe,140.0
45,136,22,Safe,34.0
45,130,22,Safe,21.67
45,130,22,Safe,130.0
45,130,22,Safe,130.0
45,124,22,Safe,20.67
45,124,22,Safe,124.0
45,124,22,Safe,124.0
45,124,22,Safe,124.0
45,120,22,Safe,30.0
45,114,22,Safe,19.0
45,114,22,Safe,114.0
45,104,22,Safe,10.4
45,104,22,Safe,104.0
45,94,22,Safe,9.4
45,94,22,Safe,94.0
45,94,22,Safe,94.0
45,78,22,Safe,4.88
45,73,22,Safe,14.6
45,73,22,Safe,73.0
45,73,22,Safe,73.0
45,66,22,Safe,9.43
45,66,22,Safe,66.0
45,66,22,Safe,66.0
45,62,22,Safe,15.5
45,62,22,Safe,62.0
45,62,22,Safe,62.0
45,62,22,Safe,62.0
45,62,22,Safe,62.0
45,62,22,Safe,62.0
45,53,22,Safe,5.89
45,53,22,Safe,53.0
45,38,22,Safe,2.53
45,33,22,Safe,6.6
45,28,22,Safe,5.6
45,23,22,Safe,4.6
45,116,22,Safe,16.57
45,116,22,Safe,116.0
45,105,22,Safe,9.55
45,101,22,Safe,25.25
45,95,22,Safe,15.83
45,89,22,Safe,14.83
45,89,22,Safe,89.0
45,89,22,Safe,89.0
45,89,22,Safe,89.0
45,89,22,Safe,89.0
45,89,22,Safe,89.0
45,89,22,Safe,89.0
45,86,22,Safe,28.67
45,86,22,Safe,86.0
45,86,22,Safe,86.0
45,80,22,Safe,13.33
45,80,22,Safe,80.0
45,80,22,Safe,80.0
45,80,22,Safe,80.0
45,80,22,Safe,80.0
45,80,22,Safe,80.0
45,77,22,Safe,25.67
45,77,22,Safe,77.0
45,77,22,Safe,77.0
45,74,22,Safe,24.67
45,74,22,Safe,74.0
45,74,22,Safe,74.0
45,63,22,Safe,5.73
45,63,22,Safe,63.0
45,63,22,Safe,63.0
45,63,22,Safe,63.0
45,63,22,Safe,63.0
45,63,22,Safe,63.0
45,50,22,Safe,3.85
45,50,22,Safe,50.0
45,50,22,Safe,50.0
45,50,22,Safe,50.0
45,50,22,Safe,50.0
45,50,22,Safe,50.0
45,45,22,Safe,9.0
45,44,22,Safe,44.0
45,44,22,Safe,44.0
45,40,22,Safe,10.0
45,38,22,Safe,19.0
45,38,22,Safe,38.0
45,38,22,Safe,38.0
45,38,22,Safe,38.0
45,31,22,Safe,4.43
45,31,22,Safe,31.0
45,26,22,Safe,5.2
45,26,22,Safe,26.0
45,26,22,Safe,26.0
45,26,22,Safe,26.0
45,26,22,Safe,26.0
45,75,22,Safe,6.25
45,68,22,Safe,9.71
45,62,22,Safe,10.33
45,61,22,Safe,61.0
45,61,22,Safe,61.0
